job_uid,job_title,job_title_clean,role_id,role_title,matched_skill_ids,matched_skills,matched_skill_count,experience_level,education_level,domain,current_status,job_type_clean
JOBS_000278,UI-UX Designer (HTLM5),UI/UX Designer (Entry Level),JR_UI_UX_DESIGNER,UI/UX Designer (Entry Level),SK124;SK273;SK022;SK026,data;data visualization;html5;web,4,0-1,bachelors,UI_UX,graduate,full_time
JOBS_000280,"Fullstack Developer (JAVA,.NET, PL/SQL)",Junior Full-Stack Developer,JR_FS_DEV,Junior Full-Stack Developer,SK049;SK161;SK021;SK005;SK012;SK006;SK001;SK039;SK094;SK003,.net;agile;api;css;database;html;java;nosql;oop;sql,10,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JOBS_000281,Data Engineer (metadata) - SQL/Python,Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK124;SK012;SK004;SK003,data;database;python;sql,4,0-1,bachelors,DATA,graduate,full_time
JOBS_000283,"3 DevOps Engineers (AWS, Linux) up 3000$",DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK166;SK124;SK024;SK011;SK020;SK057;SK159;SK041;SK040;SK035;SK117;SK064,aws;coding;data;devops;infrastructure;linux;network;protocols;software;software engineering;storage;system;unix,13,1-3,bachelors,DEVOPS,working,full_time
JOBS_000285,Backend Engineer (Python/English/Scala),Junior Backend Developer,JR_BE_DEV,Junior Backend Developer,SK181;SK166;SK124;SK039;SK120;SK285;SK159;SK004;SK085;SK041;SK040;SK003;SK117;SK026;SK052,aws;coding;data;nosql;object oriented programming;programming;protocols;python;scala;software;software engineering;sql;system;web;web development,15,1-3,bachelors,SOFTWARE_ENGINEERING,working,full_time
JOBS_000288,Senior Backend Developer (Python/Django),Junior Backend Developer,JR_BE_DEV,Junior Backend Developer,SK181;SK124;SK110;SK225;SK047;SK039;SK285;SK004;SK016;SK041;SK122;SK003;SK117;SK080;SK135;SK026;SK059,aws;data;django;it;mongodb;nosql;programming;python;security;software;software development;sql;system;technical skills;testing;web;web technologies,17,5+,bachelors,SOFTWARE_ENGINEERING,working,full_time
JOBS_000289,"Data Engineer (Database, SQL, Python)",Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK043;SK124;SK177;SK012;SK192;SK039;SK004;SK041;SK040;SK003;SK176;SK035;SK117,big data;data;data analysis;database;etl;nosql;python;software;software engineering;sql;sql database;storage;system,13,3-5,bachelors,DATA,working,full_time
JOBS_000290,(Junior/Senior) UX/UI Designer,UI/UX Designer (Entry Level),JR_UI_UX_DESIGNER,UI/UX Designer (Entry Level),SK288;SK007;SK028;SK041,desktop;mobile;problem solving;software,4,0-1,bachelors,UI_UX,graduate,full_time
JOBS_000291,(Junior/Senior) Business Analyst,Business Analyst (Entry Level),JR_BUSINESS_ANALYST,Business Analyst (Entry Level),SK067;SK145;SK124;SK253;SK282;SK045;SK225;SK007;SK102;SK041;SK122;SK026,business;business analysis;data;data analytics;implementation;information technology;it;mobile;project;software;software development;web,12,0-1,bachelors,DATA,graduate,full_time
JOBS_000292,"DevOps Engineer (AWS, MySQL)",DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK182;SK027;SK024;SK045;SK007;SK159;SK003;SK080;SK135;SK026,aws;configuration;debugging;devops;information technology;mobile;protocols;sql;technical skills;testing;web,11,1-3,bachelors,DEVOPS,working,full_time
JOBS_000293,Back-end Developer (PHP/Laravel),Junior Backend Developer,JR_BE_DEV,Junior Backend Developer,SK045;SK053;SK020;SK017;SK117;SK080;SK026,information technology;laravel;linux;php;system;technical skills;web,7,5+,bachelors,SOFTWARE_ENGINEERING,working,full_time
JOBS_000294,"Mobile Developer (Swift, Kotlin)",Junior Mobile Developer,JR_MOBILE_DEV,Junior Mobile Developer,SK070;SK215;SK045;SK055;SK007;SK078;SK117;SK080,android;application performance;information technology;ios;mobile;swift;system;technical skills,8,1-3,bachelors,MOBILE,working,full_time
JOBS_000297,IT Customer Services Officer-IT Support,IT Support / Helpdesk (Entry Level),JR_IT_SUPPORT,IT Support / Helpdesk (Entry Level),SK288;SK225;SK007;SK132;SK041;SK035;SK271,desktop;it;mobile;networking;software;storage;troubleshooting,7,3-5,bachelors,SOFTWARE_ENGINEERING,working,full_time
JOBS_000300,IT Customer Services Officer -IT Support,IT Support / Helpdesk (Entry Level),JR_IT_SUPPORT,IT Support / Helpdesk (Entry Level),SK288;SK225;SK007;SK132;SK041;SK271,desktop;it;mobile;networking;software;troubleshooting,6,1-3,bachelors,SOFTWARE_ENGINEERING,working,full_time
JOBS_000307,UI UX Designer,UI/UX Designer (Entry Level),JR_UI_UX_DESIGNER,UI/UX Designer (Entry Level),SK007;SK028;SK026,mobile;problem solving;web,3,0-1,bachelors,UI_UX,graduate,full_time
JOBS_000308,Business Analyst,Business Analyst (Entry Level),JR_BUSINESS_ANALYST,Business Analyst (Entry Level),SK161;SK067;SK148;SK124;SK028;SK068;SK003;SK271,agile;business;business requirements;data;problem solving;solution;sql;troubleshooting,8,0-1,bachelors,DATA,graduate,full_time
JOBS_000310,Frontend Developer,Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK181;SK029;SK225;SK002;SK007;SK017;SK046;SK135;SK026;SK152,aws;docker;it;javascript;mobile;php;soap;testing;web;web services,10,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JOBS_000311,"Mobile Developer (iOS, Android)",Junior Mobile Developer,JR_MOBILE_DEV,Junior Mobile Developer,SK070;SK124;SK055;SK225;SK007;SK017;SK135,android;data;ios;it;mobile;php;testing,7,1-3,bachelors,MOBILE,working,full_time
JOBS_000312,"Backend Developer (PHP, Laravel, MySQL)",Junior Backend Developer,JR_BE_DEV,Junior Backend Developer,SK157;SK166;SK027;SK225;SK053;SK017;SK068;SK003;SK117;SK135;SK026,application development;coding;debugging;it;laravel;php;solution;sql;system;testing;web,11,3-5,bachelors,SOFTWARE_ENGINEERING,working,full_time
JOBS_000313,"Lead Software Engineer (Tech Lead, Java)",Junior Software Engineer,JR_SE,Junior Software Engineer,SK091;SK181;SK067;SK025;SK030;SK001;SK002;SK031;SK102;SK004;SK167;SK041;SK122;SK018;SK117;SK135;SK026,artificial intelligence;aws;business;hibernate;j2ee;java;javascript;machine learning;project;python;shell scripting;software;software development;spring;system;testing;web,17,5+,bachelors,SOFTWARE_ENGINEERING,working,full_time
JOBS_000314,QA Engineer (Senior/Lead),QA Engineer (Entry Level),JR_QA_ENG,QA Engineer (Entry Level),SK161;SK021;SK027;SK041;SK040;SK135;SK026,agile;api;debugging;software;software engineering;testing;web,7,5+,bachelors,QA,working,full_time
JOBS_000317,Junior Software Engineer (Java),Junior Software Engineer,JR_SE,Junior Software Engineer,SK161;SK067;SK025;SK225;SK030;SK001;SK002;SK041;SK018;SK135;SK026,agile;business;hibernate;it;j2ee;java;javascript;software;spring;testing;web,11,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JOBS_000319,Sr Test Engineer (Manual/Automation),QA Engineer (Entry Level),JR_QA_ENG,QA Engineer (Entry Level),SK161;SK021;SK067;SK166;SK124;SK282;SK225;SK001;SK007;SK102;SK041;SK286;SK003;SK135;SK026,agile;api;business;coding;data;implementation;it;java;mobile;project;software;software testing;sql;testing;web,15,5+,bachelors,QA,working,full_time
JOBS_000322,Frontend Developer (Angular/ReactJS),Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK161;SK065;SK067;SK124;SK225;SK015;SK047;SK285;SK102;SK041;SK097;SK122;SK026,agile;angularjs;business;data;it;jquery;mongodb;programming;project;software;software design;software development;web,13,5+,phd,SOFTWARE_ENGINEERING,working,full_time
JOBS_000326,Sr DevOps Engineer (Jira),DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK161;SK067;SK148;SK182;SK124;SK024;SK225;SK261;SK013;SK041;SK122;SK135;SK271;SK050,agile;business;business requirements;configuration;data;devops;it;jira;rest;software;software development;testing;troubleshooting;written communication,14,5+,masters,DEVOPS,working,full_time
JOBS_000328,"DevOps Engineer (AWS, NodeJS)",DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK049;SK021;SK181;SK024;SK029;SK192;SK045;SK011;SK225;SK020;SK112;SK150;SK017;SK004;SK041;SK040;SK061,.net;api;aws;devops;docker;etl;information technology;infrastructure;it;linux;orchestration;perl;php;python;software;software engineering;windows,17,1-3,masters,DEVOPS,working,full_time
JOBS_000337,Senior DevOps/CloudOps Engineer (AWS),DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK021;SK181;SK024;SK029;SK009;SK011;SK055;SK200;SK020;SK057;SK112;SK016;SK041;SK056,api;aws;devops;docker;git;infrastructure;ios;leadership skills;linux;network;orchestration;security;software;svn,14,5+,bachelors,DEVOPS,working,full_time
JOBS_000341,"DevOps Engineer (CI/CD,Cloud/Java)~$3000",DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK161;SK181;SK182;SK012;SK024;SK029;SK011;SK001;SK020;SK051;SK132;SK028;SK285;SK016;SK041;SK122;SK068;SK018;SK036;SK117,agile;aws;configuration;database;devops;docker;infrastructure;java;linux;maven;networking;problem solving;programming;security;software;software development;solution;spring;spring boot;system,20,student,bachelors,DEVOPS,student,full_time
JOBS_000342,Frontend Developer (ReactJS),Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK166;SK005;SK022;SK002;SK113;SK026,coding;css;html5;javascript;react.js;web,6,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JOBS_000344,DevOps Cloud Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK161;SK024;SK011;SK225;SK020;SK088;SK041;SK122;SK117;SK061,agile;devops;infrastructure;it;linux;ruby;software;software development;system;windows,10,1-3,bachelors,DEVOPS,working,full_time
JOBS_000345,Mobile Software Engineer.,Junior Software Engineer,JR_SE,Junior Software Engineer,SK070;SK005;SK055;SK002;SK007;SK146;SK102;SK159;SK041,android;css;ios;javascript;mobile;objective c;project;protocols;software,9,1-3,bachelors,SOFTWARE_ENGINEERING,working,full_time
JOBS_000346,.NET Software Engineer - Up to $1800,Junior Software Engineer,JR_SE,Junior Software Engineer,SK049;SK157;SK001;SK015;SK285;SK102;SK159;SK041;SK195;SK061,.net;application development;java;jquery;programming;project;protocols;software;visual studio;windows,10,1-3,bachelors,SOFTWARE_ENGINEERING,working,full_time
JOBS_000347,Java Software Engineer - Up to $1800,Junior Software Engineer,JR_SE,Junior Software Engineer,SK049;SK157;SK103;SK001;SK140;SK002;SK285;SK102;SK159;SK041;SK061,.net;application development;asp.net;java;java programming;javascript;programming;project;protocols;software;windows,11,1-3,bachelors,SOFTWARE_ENGINEERING,working,full_time
JOBS_000349,C++(MFC/ATL) Senior Software Engineer,Junior Software Engineer,JR_SE,Junior Software Engineer,SK049;SK157;SK103;SK285;SK102;SK159;SK123;SK041;SK195;SK026;SK061,.net;application development;asp.net;programming;project;protocols;senior software;software;visual studio;web;windows,11,5+,bachelors,SOFTWARE_ENGINEERING,working,full_time
JOBS_000350,Quality Assurance Engineer (Tester),QA Engineer (Entry Level),JR_QA_ENG,QA Engineer (Entry Level),SK161;SK012;SK095;SK041;SK122;SK286;SK117;SK135;SK271;SK061,agile;database;hardware;software;software development;software testing;system;testing;troubleshooting;windows,10,0-1,bachelors,QA,graduate,full_time
JOBS_000351,"Android Developer (Java, Cloud)",Junior Mobile Developer,JR_MOBILE_DEV,Junior Mobile Developer,SK070;SK083;SK021;SK067;SK148;SK009;SK001;SK007;SK142;SK102;SK016;SK184,android;android development;api;business;business requirements;git;java;mobile;mobile development;project;security;technical requirements,12,1-3,bachelors,MOBILE,working,full_time
JOBS_000354,Java Backend Developer to $2k5+1Mo Bonus,Junior Backend Developer,JR_BE_DEV,Junior Backend Developer,SK161;SK067;SK012;SK211;SK225;SK001;SK072;SK285;SK013;SK003;SK026;SK052;SK059,agile;business;database;games;it;java;junit;programming;rest;sql;web;web development;web technologies,13,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JOBS_000359,iOS Developer (Objective C/Swift) Urgent,Junior Mobile Developer,JR_MOBILE_DEV,Junior Mobile Developer,SK055;SK225;SK087;SK007;SK279;SK142;SK146;SK102;SK041;SK078;SK117;SK080,ios;it;messaging;mobile;mobile applications;mobile development;objective c;project;software;swift;system;technical skills,12,0-1,masters,MOBILE,graduate,full_time
JOBS_000361,Backend Developer (Ruby/Python),Junior Backend Developer,JR_BE_DEV,Junior Backend Developer,SK021;SK067;SK239;SK124;SK074;SK020;SK004;SK075;SK088;SK041;SK122;SK050,api;business;computer science;data;fundamentals;linux;python;rdbms;ruby;software;software development;written communication,12,0-1,masters,SOFTWARE_ENGINEERING,graduate,full_time
JOBS_000363,"DevOps Engineer (Python, Golang)",DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK124;SK024;SK173;SK029;SK225;SK261;SK020;SK187;SK028;SK285;SK102;SK004;SK041;SK122;SK117;SK135;SK271,aws;data;devops;dns;docker;it;jira;linux;operating system;problem solving;programming;project;python;software;software development;system;testing;troubleshooting,18,student,bachelors,DEVOPS,student,full_time
JOBS_000374,Senior Backend Developer (PHP) ~ $2200,Junior Backend Developer,JR_BE_DEV,Junior Backend Developer,SK012;SK009;SK006;SK053;SK007;SK017;SK041;SK122;SK003;SK026,database;git;html;laravel;mobile;php;software;software development;sql;web,10,5+,bachelors,SOFTWARE_ENGINEERING,working,full_time
JOBS_000377,"Senior Backend Developers (Java, Spring)",Junior Backend Developer,JR_BE_DEV,Junior Backend Developer,SK161;SK058;SK021;SK124;SK024;SK227;SK001;SK020;SK028;SK285;SK013;SK082;SK016;SK041;SK097;SK018;SK117;SK135;SK271;SK026,agile;apache;api;data;devops;iam;java;linux;problem solving;programming;rest;rest api;security;software;software design;spring;system;testing;troubleshooting;web,20,5+,bachelors,SOFTWARE_ENGINEERING,working,full_time
JOBS_000378,Mobile Developer (iOS or Android),Junior Mobile Developer,JR_MOBILE_DEV,Junior Mobile Developer,SK161;SK070;SK083;SK021;SK067;SK243;SK166;SK239;SK124;SK134;SK055;SK007;SK142;SK098;SK146;SK028;SK016;SK041;SK122;SK135,agile;android;android development;api;business;cocoa;coding;computer science;data;graphics;ios;mobile;mobile development;mvvm;objective c;problem solving;security;software;software development;testing,20,5+,bachelors,MOBILE,working,full_time
JOBS_000384,T2001 Golang Backend Developer Upto$2500,Junior Backend Developer,JR_BE_DEV,Junior Backend Developer,SK001;SK261;SK004,java;jira;python,3,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JOBS_000388,04 Business Analyst ( Logistic - 3PL),Business Analyst (Entry Level),JR_BUSINESS_ANALYST,Business Analyst (Entry Level),SK067;SK012,business;database,2,0-1,bachelors,DATA,graduate,full_time
JOBS_000389,UI/UX Designer (Product Design),UI/UX Designer (Entry Level),JR_UI_UX_DESIGNER,UI/UX Designer (Entry Level),SK161;SK067;SK124;SK282;SK225;SK117,agile;business;data;implementation;it;system,6,5+,bachelors,UI_UX,working,full_time
JOBS_000390,Software Engineer (Java-Backend),Junior Software Engineer,JR_SE,Junior Software Engineer,SK161;SK067;SK124;SK012;SK024;SK009;SK001;SK041;SK097;SK018;SK135;SK121,agile;business;data;database;devops;git;java;software;software design;spring;testing;uml,12,0-1,bachelors,SOFTWARE_ENGINEERING,graduate,full_time
JOBS_000392,"Android Engineer, Kotlin (sign-on bonus)",Junior Mobile Developer,JR_MOBILE_DEV,Junior Mobile Developer,SK070;SK083;SK166;SK001;SK072;SK007;SK132;SK016;SK135,android;android development;coding;java;junit;mobile;networking;security;testing,9,1-3,bachelors,MOBILE,working,full_time
JOBS_000396,Senior Angular Developer (Up to $1800),Junior Frontend Developer,JR_FE_DEV,Junior Frontend Developer,SK161;SK042;SK005;SK288;SK009;SK045;SK002;SK007;SK026,agile;bootstrap;css;desktop;git;information technology;javascript;mobile;web,9,5+,bachelors,SOFTWARE_ENGINEERING,working,full_time
JOBS_000397,Mid/Sr. DevOps Engineer (Sign-On Bonus),DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK161;SK181;SK182;SK024;SK029;SK074;SK063;SK225;SK020;SK132;SK039;SK112;SK041;SK050,agile;aws;configuration;devops;docker;fundamentals;github;it;linux;networking;nosql;orchestration;software;written communication,14,5+,bachelors,DEVOPS,working,full_time
JOBS_000401,"Data Engineer (Python, Java, NodeJS)",Data Engineer (Entry Level),DATA_ENGINEER_INT,Data Engineer (Entry Level),SK181;SK043;SK067;SK166;SK124;SK012;SK205;SK001;SK020;SK031;SK047;SK039;SK004;SK041;SK122;SK003;SK117;SK135;SK064;SK026;SK052,aws;big data;business;coding;data;database;design patterns;java;linux;machine learning;mongodb;nosql;python;software;software development;sql;system;testing;unix;web;web development,21,5+,bachelors,DATA,working,full_time
JOBS_000402,"AI Engineer (Python, SQL, Linux)",AI / ML Engineer (Entry Level),AI_ML_ENGINEER_INT,AI / ML Engineer (Entry Level),SK034;SK181;SK067;SK124;SK029;SK225;SK020;SK031;SK004;SK003,algorithms;aws;business;data;docker;it;linux;machine learning;python;sql,10,0-1,bachelors,AI_ML,graduate,full_time
JOBS_000403,"Data Analyst (Python, Java, SQL)",Data Analyst (Entry Level),DATA_ANALYST_INT,Data Analyst (Entry Level),SK058;SK181;SK067;SK166;SK239;SK124;SK024;SK192;SK106;SK282;SK011;SK001;SK020;SK039;SK004;SK085;SK068;SK003;SK217,apache;aws;business;coding;computer science;data;devops;etl;hive;implementation;infrastructure;java;linux;nosql;python;scala;solution;sql;tableau,19,5+,phd,DATA,working,full_time
JOBS_000404,PHP Fullstack Developer (Middle/Senior),Junior Full-Stack Developer,JR_FS_DEV,Junior Full-Stack Developer,SK161;SK021;SK067;SK225;SK162;SK295;SK007;SK037;SK017;SK102;SK004;SK068;SK003;SK117,agile;api;business;it;lan;mentor;mobile;mvc;php;project;python;solution;sql;system,14,5+,bachelors,SOFTWARE_ENGINEERING,working,full_time
JOBS_000409,"Software Tester/QC (Middle, senior)",QA Engineer (Entry Level),JR_QA_ENG,QA Engineer (Entry Level),SK161;SK021;SK225;SK002;SK162;SK007;SK028;SK102;SK016;SK046;SK041;SK003;SK135;SK026,agile;api;it;javascript;lan;mobile;problem solving;project;security;soap;software;sql;testing;web,14,5+,bachelors,QA,working,full_time
