job_uid,job_title,role_id,role_title,domain,experience_level,education_level,current_status,job_type_clean
JOBS_000190,"DevOps Engineer (AWS, Cloud)- Upto $1800",CLOUD_ENGINEER,Cloud Engineer,CLOUD_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000191,NodeJS Developer- Signing bonus,FE_DEV,Frontend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000192,"(Senior) Product Owner, Kiki",SENIOR_ML_ENGINEER,Senior ML Engineer,AI_ML,5+,masters,working,full_time
JOBS_000193,Mid/Senior Manual QC Engineer (Tester),SENIOR_QA_AUTOMATION,Senior QA Automation Engineer,QA_TESTING,5+,masters,working,full_time
JOBS_000194,Senior Frontend Angular (Sign on bonus),SENIOR_FE_DEV,Senior Frontend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JOBS_000195,"Senior UI/UX Designer, Media",SENIOR_UI_UX_DESIGNER,Senior UI/UX Designer,UI_UX_DESIGN,5+,masters,working,full_time
JOBS_000196,Sr Fullstack Angular/NodeJS Signon bonus,SENIOR_FE_DEV,Senior Frontend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JOBS_000197,Scrum Master -Jira Admin/Project Manager,JR_PROJECT_MANAGER,Junior Project Manager,PROJECT_MANAGEMENT,unknown,bachelors,graduate,full_time
JOBS_000198,Sr Backend -NestJS/NodeJS Sign on bonus,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JOBS_000199,"Senior .NET Developer (C#, SQL)",SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JOBS_000200,"Software Engineer (C++,.Net) Up to 3000$",BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000201,Technical/ Engineering Manager Up to 6k,JR_PROJECT_MANAGER,Junior Project Manager,PROJECT_MANAGEMENT,unknown,bachelors,graduate,full_time
JOBS_000202,"Solution Architect (AWS, Cloud)",SENIOR_CLOUD_ENG,Senior Cloud Engineer,CLOUD_ENGINEERING,5+,masters,working,full_time
JOBS_000203,Automation Tester (QA QC/ UI-UX & API),QA_AUTOMATION_ENG,QA Automation Engineer,QA_TESTING,1-3,bachelors,working,full_time
JOBS_000204,Technical IT Support/Application Support,DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000205,"Java API Developer (AWS, Spring)",BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000206,Implementation consultant for APM,SRE,Site Reliability Engineer,DEVOPS_SRE,1-3,bachelors,working,full_time
JOBS_000207,Implementation consultant for APM (ELK),SRE,Site Reliability Engineer,DEVOPS_SRE,1-3,bachelors,working,full_time
JOBS_000208,Manual Tester (QA QC/English),QA_AUTOMATION_ENG,QA Automation Engineer,QA_TESTING,1-3,bachelors,working,full_time
JOBS_000209,Agile PM (Project Manager/Scrum),JR_PROJECT_MANAGER,Junior Project Manager,PROJECT_MANAGEMENT,unknown,bachelors,graduate,full_time
JOBS_000210,"Sr. QA QC/Tester (English, Agile)",SENIOR_QA_AUTOMATION,Senior QA Automation Engineer,QA_TESTING,5+,masters,working,full_time
JOBS_000211,Senior PHP Software Engineer (Laravel),SENIOR_FE_DEV,Senior Frontend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JOBS_000212,Senior/Lead UI UX Designer,SENIOR_UI_UX_DESIGNER,Senior UI/UX Designer,UI_UX_DESIGN,5+,masters,working,full_time
JOBS_000213,Project Manager (English),JR_PROJECT_MANAGER,Junior Project Manager,PROJECT_MANAGEMENT,unknown,bachelors,graduate,full_time
JOBS_000214,Business Analyst up to 1800$ + Bonus 30M,ML_RESEARCH_SCIENTIST,ML Research Scientist,AI_ML,1-3,bachelors,working,full_time
JOBS_000215,Business Intelligence Developer,DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000216,Embedded software engineer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000217,Junior/Mid PHP Dev - $1500,JR_BE_DEV,Junior Backend Developer,FULLSTACK_ENGINEERING,0-1,bachelors,graduate,full_time
JOBS_000218,Software Quality Assurance Engineer,QA_AUTOMATION_ENG,QA Automation Engineer,QA_TESTING,1-3,bachelors,working,full_time
JOBS_000219,QC Engineer (Tester) - Signon Bonus 30M,QA_AUTOMATION_ENG,QA Automation Engineer,QA_TESTING,1-3,bachelors,working,full_time
JOBS_000220,.NET Developer - Signing bonus 30M VND,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000221,UI/UX Designer - Signing Bonus Upto 30M,UI_UX_DESIGNER,UI/UX Designer,UI_UX_DESIGN,1-3,bachelors,working,full_time
JOBS_000222,"Frontend Dev (JavaScript, HTML5, CSS)",FE_DEV,Frontend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000223,"Software Engineer (ReactJS,Redux,Spring)",FE_DEV,Frontend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000224,DevOps - Upto $2000 NET + 30M Bonus,SRE,Site Reliability Engineer,DEVOPS_SRE,1-3,bachelors,working,full_time
JOBS_000225,Manual Tester (QA QC),QA_AUTOMATION_ENG,QA Automation Engineer,QA_TESTING,1-3,bachelors,working,full_time
JOBS_000226,(All Levels) Java Dev - Signon Bonus 30M,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000227,"10 BigData Engineers (Java, Scala, SQL)",DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000228,"30 Java Engineer (Spring, MVC) Upto 60Tr",BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000229,"02 Java Developers (J2EE, OOP)",BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000230,2 Ruby on Rails Developers,FE_DEV,Frontend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000231,Mobile Dev (iOS/Android/React Native),MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000232,"5 PHP Developers(Laravel,CakePHP)",FE_DEV,Frontend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000233,Data Engineer (Support 13th salary),DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000234,5 NodeJS Developers/ReactJS/ VueJS,FE_DEV,Frontend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000235,All level QA/QC Engineer (Manual Tester),QA_AUTOMATION_ENG,QA Automation Engineer,QA_TESTING,1-3,bachelors,working,full_time
JOBS_000236,Product Designer (support 13th salary),UI_UX_DESIGNER,UI/UX Designer,UI_UX_DESIGN,1-3,bachelors,working,full_time
JOBS_000237,Front-End Developer (ReactJS),FE_DEV,Frontend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000238,Software Business Analyst,ML_RESEARCH_SCIENTIST,ML Research Scientist,AI_ML,1-3,bachelors,working,full_time
JOBS_000239,Android Engineer (Android /Kotlin),MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000240,Python Developers,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000241,Data Scientist,RESEARCH_SCIENTIST,Research Scientist,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000242,"Senior QA/ QC Engineer (QA/QC,SQL)",SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JOBS_000243,"Fullstack Developer (NodeJS, ReactJS)",FE_DEV,Frontend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000244,"Data Engineer (SQL, Python)",DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000245,Technical Business Analyst (Agile),CLOUD_ENGINEER,Cloud Engineer,CLOUD_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000246,".NET Developer (ASP.NET, .NET, C#)",BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000247,Senior Product Owner,SENIOR_SE,Senior Software Engineer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JOBS_000248,"DevSecOps Engineer (AWS, Cloud)",SECURITY_ENGINEER,Security Engineer,SECURITY,1-3,bachelors,working,full_time
JOBS_000249,Senior Python Developer,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JOBS_000250,Ruby on Rails Developer,FE_DEV,Frontend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000251,NodeJS Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000252,Senior Web Developer,SENIOR_FE_DEV,Senior Frontend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JOBS_000253,Remote Unity3D Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000254,Remote UI-UX Designer,UI_UX_DESIGNER,UI/UX Designer,UI_UX_DESIGN,1-3,bachelors,working,full_time
JOBS_000255,Android and iOS Mobile Developers,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000256,"Remote Golang Developer (Drupal, AWS)",CLOUD_ENGINEER,Cloud Engineer,CLOUD_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000257,"Remote PHP Developer (HTML5, JavaScript)",BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000258,Remote React Native / Flutter Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000259,Remote Senior Devops (AWS),SENIOR_SRE,Senior SRE,DEVOPS_SRE,5+,masters,working,full_time
JOBS_000260,Remote Wordpress Developer,FE_DEV,Frontend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000261,"Sr. to TA .NET (C#, ASP.NET, .NET Core)",SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JOBS_000262,Remote Web Developer (ReactJS/ .Net),FE_DEV,Frontend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000263,Sr. PHP Developer (MySQL/Laravel),SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JOBS_000264,Mid/Sr. Backend Dev (NodeJS/ JavaScript),BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000265,Product Manager (CRM),JR_PROJECT_MANAGER,Junior Project Manager,PROJECT_MANAGEMENT,unknown,bachelors,graduate,full_time
JOBS_000266,"Senior Java Engineers (Spring, J2EE)",SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JOBS_000267,Senior Data engineer (SQL),SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JOBS_000268,Sr. Automation Software Tester (QA QC),SENIOR_QA_AUTOMATION,Senior QA Automation Engineer,QA_TESTING,5+,masters,working,full_time
JOBS_000269,Senior Manual Software Tester (QA QC),SENIOR_QA_AUTOMATION,Senior QA Automation Engineer,QA_TESTING,5+,masters,working,full_time
JOBS_000270,Frontend Engineer (VueJS / ReactJS),FE_DEV,Frontend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000271,Senior Java Engineer - Up to $3000++,SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JOBS_000272,Senior Automation QA Engineer (Tester),SENIOR_QA_AUTOMATION,Senior QA Automation Engineer,QA_TESTING,5+,masters,working,full_time
JOBS_000273,Blockchain Engineer (Go),BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000274,[Urgent] Android Dev (Kotlin) ~ $3000,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000275,"DevOps Engineer (AWS, Cloud)",SRE,Site Reliability Engineer,DEVOPS_SRE,1-3,bachelors,working,full_time
JOBS_000276,Tester,QA_AUTOMATION_ENG,QA Automation Engineer,QA_TESTING,1-3,bachelors,working,full_time
JOBS_000277,[Urgent] App Security Engineer (Java),SECURITY_ENGINEER,Security Engineer,SECURITY,1-3,bachelors,working,full_time
JOBS_000278,UI-UX Designer (HTLM5),FE_DEV,Frontend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000279,Project Management (Project Manager),JR_PROJECT_MANAGER,Junior Project Manager,PROJECT_MANAGEMENT,unknown,bachelors,graduate,full_time
JOBS_000280,"Fullstack Developer (JAVA,.NET, PL/SQL)",BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000281,Data Engineer (metadata) - SQL/Python,DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000282,[Remote] Frontend (JavaScript/CSS/HTML5),FE_DEV,Frontend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000283,"3 DevOps Engineers (AWS, Linux) up 3000$",SRE,Site Reliability Engineer,DEVOPS_SRE,1-3,bachelors,working,full_time
JOBS_000284,"02 Automation QA/QC (Tester, Java, C#)",BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000285,Backend Engineer (Python/English/Scala),BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000286,"Frontend Dev (JavaScript, ReactJS, CSS)",FE_DEV,Frontend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000287,"QA/QC Engineer (Manual Tester, English)",QA_AUTOMATION_ENG,QA Automation Engineer,QA_TESTING,1-3,bachelors,working,full_time
JOBS_000288,Senior Backend Developer (Python/Django),SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JOBS_000289,"Data Engineer (Database, SQL, Python)",DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000290,(Junior/Senior) UX/UI Designer,JR_UI_UX_DESIGNER,UI/UX Designer (Entry Level),UI_UX_DESIGN,0-1,bachelors,graduate,full_time
JOBS_000291,(Junior/Senior) Business Analyst,JR_DATA_ENGINEER,Junior Data Engineer,DATA_ENGINEERING,0-1,bachelors,graduate,full_time
JOBS_000292,"DevOps Engineer (AWS, MySQL)",CLOUD_ENGINEER,Cloud Engineer,CLOUD_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000293,Back-end Developer (PHP/Laravel),BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000294,"Mobile Developer (Swift, Kotlin)",MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000295,IT Service Quality Management,SRE,Site Reliability Engineer,DEVOPS_SRE,1-3,bachelors,working,full_time
JOBS_000296,IT Security Specialist (System Engineer),SECURITY_ENGINEER,Security Engineer,SECURITY,1-3,bachelors,working,full_time
JOBS_000297,IT Customer Services Officer-IT Support,SE_II,Software Engineer II,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000298,Senior Developer (PHP/MySQL),SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JOBS_000299,End user technology lead (Team Leader),SENIOR_PROGRAM_MANAGER,Senior Program Manager,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JOBS_000300,IT Customer Services Officer -IT Support,SE_II,Software Engineer II,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000301,Product Manager (Agile),JR_PROJECT_MANAGER,Junior Project Manager,PROJECT_MANAGEMENT,unknown,bachelors,graduate,full_time
JOBS_000302,Backend Lead ( Python/Golang/NodeJS),LEAD_BE_DEV,Lead Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JOBS_000303,Tech Lead (Python/Golang/JavaScript),LEAD_BE_DEV,Lead Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JOBS_000304,Backend Lead ( Python/Golang/NodeJS/...),LEAD_BE_DEV,Lead Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JOBS_000305,"Frontend Lead (ReactJS, CSS, Redux)",LEAD_FE_DEV,Lead Frontend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JOBS_000306,Project Manager (Business Analyst/Scrum),JR_PROJECT_MANAGER,Junior Project Manager,PROJECT_MANAGEMENT,unknown,bachelors,graduate,full_time
JOBS_000307,UI UX Designer,UI_UX_DESIGNER,UI/UX Designer,UI_UX_DESIGN,1-3,bachelors,working,full_time
JOBS_000308,Business Analyst,DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000309,"Automation QC (QA QC, Tester, SQL)",QA_AUTOMATION_ENG,QA Automation Engineer,QA_TESTING,1-3,bachelors,working,full_time
JOBS_000310,Frontend Developer,FE_DEV,Frontend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000311,"Mobile Developer (iOS, Android)",MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000312,"Backend Developer (PHP, Laravel, MySQL)",BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000313,"Lead Software Engineer (Tech Lead, Java)",LEAD_FE_DEV,Lead Frontend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JOBS_000314,QA Engineer (Senior/Lead),SENIOR_QA_AUTOMATION,Senior QA Automation Engineer,QA_TESTING,5+,masters,working,full_time
JOBS_000315,"Security Engineer (Python, Linux, MySQL)",SECURITY_ENGINEER,Security Engineer,SECURITY,1-3,bachelors,working,full_time
JOBS_000316,Engineering Manager (Project Manager),JR_PROJECT_MANAGER,Junior Project Manager,PROJECT_MANAGEMENT,unknown,bachelors,graduate,full_time
JOBS_000317,Junior Software Engineer (Java),JR_BE_DEV,Junior Backend Developer,FULLSTACK_ENGINEERING,0-1,bachelors,graduate,full_time
JOBS_000318,Senior Java Developer (Sign-on Bonus),SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JOBS_000319,Sr Test Engineer (Manual/Automation),SENIOR_QA_AUTOMATION,Senior QA Automation Engineer,QA_TESTING,5+,masters,working,full_time
JOBS_000320,Senior .NET Developer (Sign-on bonus),SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JOBS_000321,Embedded System Engineer (C++),SE_II,Software Engineer II,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000322,Frontend Developer (Angular/ReactJS),FE_DEV,Frontend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000323,All Level - DevOps Engineer,SRE,Site Reliability Engineer,DEVOPS_SRE,1-3,bachelors,working,full_time
JOBS_000324,.Net Developer - 2 Years +,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000325,Java Developer - 2 Years +,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000326,Sr DevOps Engineer (Jira),SENIOR_SRE,Senior SRE,DEVOPS_SRE,5+,masters,working,full_time
JOBS_000327,Business System Analyst,DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000328,"DevOps Engineer (AWS, NodeJS)",SRE,Site Reliability Engineer,DEVOPS_SRE,1-3,bachelors,working,full_time
JOBS_000329,"Senior .NET Developer (ASP.NET, MVC)",SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JOBS_000330,Frontend (ReactJS/ VueJS/ Angular) +1 yr,FE_DEV,Frontend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000331,"[HN, HCM] Senior Data Architect",SENIOR_DATA_ENGINEER,Senior Data Engineer,DATA_ENGINEERING,5+,masters,working,full_time
JOBS_000332,Mobile (iOS/Android/Flutter) SignonBonus,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000333,.NET/ASP.NET Developer (Sign-on Bonus),BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000334,Manual Tester (QA QC/iOS/Web/Mac),QA_AUTOMATION_ENG,QA Automation Engineer,QA_TESTING,1-3,bachelors,working,full_time
JOBS_000335,Senior Backend Dev (NodeJS/PHP),SENIOR_BE_DEV,Senior Backend Developer,FULLSTACK_ENGINEERING,5+,masters,working,full_time
JOBS_000336,QA Automation (QA QC/Tester/Python),QA_AUTOMATION_ENG,QA Automation Engineer,QA_TESTING,1-3,bachelors,working,full_time
JOBS_000337,Senior DevOps/CloudOps Engineer (AWS),SENIOR_CLOUD_ENG,Senior Cloud Engineer,CLOUD_ENGINEERING,5+,masters,working,full_time
JOBS_000338,"Android Dev (Java, Kotlin) ~ Up to $2800",BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000339,Automation Tester (QA QC),QA_AUTOMATION_ENG,QA Automation Engineer,QA_TESTING,1-3,bachelors,working,full_time
JOBS_000340,Fullstack Java Developer - Up to $3000,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000341,"DevOps Engineer (CI/CD,Cloud/Java)~$3000",SRE,Site Reliability Engineer,DEVOPS_SRE,1-3,bachelors,working,full_time
JOBS_000342,Frontend Developer (ReactJS),FE_DEV,Frontend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000343,Java Developer - Up to $3000,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000344,DevOps Cloud Engineer,SRE,Site Reliability Engineer,DEVOPS_SRE,1-3,bachelors,working,full_time
JOBS_000345,Mobile Software Engineer.,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000346,.NET Software Engineer - Up to $1800,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000347,Java Software Engineer - Up to $1800,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
JOBS_000348,"QC Engineer (Tester, Agile)",FE_DEV,Frontend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
