role_id,skill_id,frequency,importance,role_title,skill_name
CLOUD_ENGINEER,SK319,0.0519,0.0519,Cloud Engineer,powershell
CLOUD_ENGINEER,SK320,0.0593,0.0593,Cloud Engineer,bash scripting
CLOUD_ENGINEER,SK351,0.0222,0.0222,Cloud Engineer,react
CLOUD_ENGINEER,SK353,0.1037,0.1037,Cloud Engineer,angular
CLOUD_ENGINEER,SK387,0.037,0.037,Cloud Engineer,ruby on rails
CLOUD_ENGINEER,SK397,0.037,0.037,Cloud Engineer,play framework
CLOUD_ENGINEER,SK431,0.2519,0.2519,Cloud Engineer,aws lambda
CLOUD_ENGINEER,SK432,0.0296,0.0296,Cloud Engineer,aws s3
CLOUD_ENGINEER,SK433,0.2444,0.2444,Cloud Engineer,aws ec2
CLOUD_ENGINEER,SK434,0.2444,0.2444,Cloud Engineer,aws rds
CLOUD_ENGINEER,SK435,0.0963,0.0963,Cloud Engineer,aws dynamodb
CLOUD_ENGINEER,SK436,0.037,0.037,Cloud Engineer,aws cloudformation
CLOUD_ENGINEER,SK437,0.0296,0.0296,Cloud Engineer,aws eks
CLOUD_ENGINEER,SK438,0.0889,0.0889,Cloud Engineer,aws ecs
CLOUD_ENGINEER,SK439,0.0148,0.0148,Cloud Engineer,aws fargate
CLOUD_ENGINEER,SK440,0.0889,0.0889,Cloud Engineer,aws sqs
CLOUD_ENGINEER,SK441,0.0741,0.0741,Cloud Engineer,aws sns
CLOUD_ENGINEER,SK442,0.0296,0.0296,Cloud Engineer,aws kinesis
CLOUD_ENGINEER,SK443,0.0519,0.0519,Cloud Engineer,aws step functions
CLOUD_ENGINEER,SK444,0.0963,0.0963,Cloud Engineer,aws api gateway
CLOUD_ENGINEER,SK445,0.0519,0.0519,Cloud Engineer,aws cloudwatch
CLOUD_ENGINEER,SK447,0.0963,0.0963,Cloud Engineer,aws vpc
CLOUD_ENGINEER,SK448,0.0444,0.0444,Cloud Engineer,aws route 53
CLOUD_ENGINEER,SK449,0.0296,0.0296,Cloud Engineer,aws cloudfront
CLOUD_ENGINEER,SK451,0.1704,0.1704,Cloud Engineer,aws redshift
CLOUD_ENGINEER,SK452,0.163,0.163,Cloud Engineer,aws glue
CLOUD_ENGINEER,SK453,0.1111,0.1111,Cloud Engineer,aws athena
CLOUD_ENGINEER,SK454,0.0444,0.0444,Cloud Engineer,aws sagemaker
CLOUD_ENGINEER,SK455,0.0296,0.0296,Cloud Engineer,aws cdk
CLOUD_ENGINEER,SK456,0.0148,0.0148,Cloud Engineer,aws amplify
CLOUD_ENGINEER,SK457,0.0519,0.0519,Cloud Engineer,aws cognito
CLOUD_ENGINEER,SK459,0.0148,0.0148,Cloud Engineer,aws eventbridge
CLOUD_ENGINEER,SK461,0.0667,0.0667,Cloud Engineer,aws codepipeline
CLOUD_ENGINEER,SK462,0.0148,0.0148,Cloud Engineer,aws codebuild
CLOUD_ENGINEER,SK463,0.0148,0.0148,Cloud Engineer,aws codedeploy
CLOUD_ENGINEER,SK464,0.0148,0.0148,Cloud Engineer,aws elastic beanstalk
CLOUD_ENGINEER,SK465,0.0148,0.0148,Cloud Engineer,aws aurora
CLOUD_ENGINEER,SK467,0.1704,0.1704,Cloud Engineer,aws emr
CLOUD_ENGINEER,SK468,0.0296,0.0296,Cloud Engineer,aws msk
CLOUD_ENGINEER,SK469,0.0296,0.0296,Cloud Engineer,aws waf
CLOUD_ENGINEER,SK472,0.037,0.037,Cloud Engineer,azure functions
CLOUD_ENGINEER,SK473,0.037,0.037,Cloud Engineer,azure cosmos db
CLOUD_ENGINEER,SK475,0.0815,0.0815,Cloud Engineer,azure devops
CLOUD_ENGINEER,SK476,0.0222,0.0222,Cloud Engineer,azure sql database
CLOUD_ENGINEER,SK478,0.0148,0.0148,Cloud Engineer,azure active directory
CLOUD_ENGINEER,SK482,0.037,0.037,Cloud Engineer,azure event hub
CLOUD_ENGINEER,SK483,0.037,0.037,Cloud Engineer,azure service bus
CLOUD_ENGINEER,SK486,0.0667,0.0667,Cloud Engineer,azure data factory
CLOUD_ENGINEER,SK487,0.0519,0.0519,Cloud Engineer,azure synapse analytics
CLOUD_ENGINEER,SK490,0.037,0.037,Cloud Engineer,azure monitor
CLOUD_ENGINEER,SK495,0.0963,0.0963,Cloud Engineer,azure databricks
CLOUD_ENGINEER,SK501,0.0222,0.0222,Cloud Engineer,google compute engine
CLOUD_ENGINEER,SK502,0.0222,0.0222,Cloud Engineer,google cloud functions
CLOUD_ENGINEER,SK503,0.0519,0.0519,Cloud Engineer,google bigquery
CLOUD_ENGINEER,SK506,0.037,0.037,Cloud Engineer,google cloud storage
CLOUD_ENGINEER,SK507,0.0222,0.0222,Cloud Engineer,google pub/sub
CLOUD_ENGINEER,SK508,0.0222,0.0222,Cloud Engineer,google cloud sql
CLOUD_ENGINEER,SK511,0.0296,0.0296,Cloud Engineer,google dataflow
CLOUD_ENGINEER,SK512,0.0222,0.0222,Cloud Engineer,google dataproc
CLOUD_ENGINEER,SK529,0.0222,0.0222,Cloud Engineer,google firebase
CLOUD_ENGINEER,SK546,0.0741,0.0741,Cloud Engineer,seaborn
CLOUD_ENGINEER,SK591,0.1852,0.1852,Cloud Engineer,apache spark
CLOUD_ENGINEER,SK592,0.0741,0.0741,Cloud Engineer,apache kafka
CLOUD_ENGINEER,SK593,0.0444,0.0444,Cloud Engineer,apache airflow
CLOUD_ENGINEER,SK594,0.037,0.037,Cloud Engineer,apache flink
CLOUD_ENGINEER,SK596,0.037,0.037,Cloud Engineer,apache nifi
CLOUD_ENGINEER,SK604,0.0889,0.0889,Cloud Engineer,snowflake
CLOUD_ENGINEER,SK605,0.0963,0.0963,Cloud Engineer,databricks platform
CLOUD_ENGINEER,SK608,0.0296,0.0296,Cloud Engineer,data governance
CLOUD_ENGINEER,SK609,0.0741,0.0741,Cloud Engineer,data pipeline
CLOUD_ENGINEER,SK611,0.0667,0.0667,Cloud Engineer,power bi
CLOUD_ENGINEER,SK615,0.0296,0.0296,Cloud Engineer,qlik
CLOUD_ENGINEER,SK619,0.1037,0.1037,Cloud Engineer,excel analytics
CLOUD_ENGINEER,SK646,0.037,0.037,Cloud Engineer,kubernetes
CLOUD_ENGINEER,SK655,0.1481,0.1481,Cloud Engineer,jenkins
CLOUD_ENGINEER,SK657,0.0222,0.0222,Cloud Engineer,github actions
CLOUD_ENGINEER,SK665,0.0222,0.0222,Cloud Engineer,spinnaker
CLOUD_ENGINEER,SK670,0.0519,0.0519,Cloud Engineer,terraform
CLOUD_ENGINEER,SK671,0.0296,0.0296,Cloud Engineer,ansible
CLOUD_ENGINEER,SK674,0.0222,0.0222,Cloud Engineer,chef
CLOUD_ENGINEER,SK675,0.037,0.037,Cloud Engineer,puppet
CLOUD_ENGINEER,SK693,0.0148,0.0148,Cloud Engineer,nagios
CLOUD_ENGINEER,SK708,0.037,0.037,Cloud Engineer,infrastructure as code
CLOUD_ENGINEER,SK709,0.0296,0.0296,Cloud Engineer,configuration management
CLOUD_ENGINEER,SK721,0.0741,0.0741,Cloud Engineer,sql server
CLOUD_ENGINEER,SK727,0.0296,0.0296,Cloud Engineer,redis
CLOUD_ENGINEER,SK728,0.0519,0.0519,Cloud Engineer,elasticsearch
CLOUD_ENGINEER,SK732,0.0222,0.0222,Cloud Engineer,couchdb
CLOUD_ENGINEER,SK747,0.0296,0.0296,Cloud Engineer,database design
CLOUD_ENGINEER,SK750,0.0148,0.0148,Cloud Engineer,database migration
CLOUD_ENGINEER,SK753,0.1111,0.1111,Cloud Engineer,database backup recovery
CLOUD_ENGINEER,SK767,0.037,0.037,Cloud Engineer,identity access management
CLOUD_ENGINEER,SK772,0.0296,0.0296,Cloud Engineer,devsecops
CLOUD_ENGINEER,SK776,0.0148,0.0148,Cloud Engineer,endpoint security
CLOUD_ENGINEER,SK777,0.0444,0.0444,Cloud Engineer,cryptography
CLOUD_ENGINEER,SK782,0.0296,0.0296,Cloud Engineer,web application firewall
CLOUD_ENGINEER,SK783,0.0741,0.0741,Cloud Engineer,data loss prevention
CLOUD_ENGINEER,SK789,0.0222,0.0222,Cloud Engineer,iso 27001
CLOUD_ENGINEER,SK801,0.0222,0.0222,Cloud Engineer,jetpack compose
CLOUD_ENGINEER,SK812,0.0148,0.0148,Cloud Engineer,room database
CLOUD_ENGINEER,SK829,0.0148,0.0148,Cloud Engineer,smart contracts
CLOUD_ENGINEER,SK842,0.037,0.037,Cloud Engineer,cosmos blockchain
CLOUD_ENGINEER,SK868,0.0222,0.0222,Cloud Engineer,iot protocols
CLOUD_ENGINEER,SK879,0.0222,0.0222,Cloud Engineer,presentation skills
CLOUD_ENGINEER,SK881,0.1111,0.1111,Cloud Engineer,documentation
CLOUD_ENGINEER,SK884,0.0593,0.0593,Cloud Engineer,verbal communication
CLOUD_ENGINEER,SK896,0.0889,0.0889,Cloud Engineer,report writing
CLOUD_ENGINEER,SK908,0.0222,0.0222,Cloud Engineer,team leadership
CLOUD_ENGINEER,SK910,0.1259,0.1259,Cloud Engineer,strategic thinking
CLOUD_ENGINEER,SK912,0.0667,0.0667,Cloud Engineer,change management
CLOUD_ENGINEER,SK919,0.0148,0.0148,Cloud Engineer,team building
CLOUD_ENGINEER,SK921,0.0148,0.0148,Cloud Engineer,emotional intelligence
CLOUD_ENGINEER,SK933,0.0148,0.0148,Cloud Engineer,vision setting
CLOUD_ENGINEER,SK934,0.163,0.163,Cloud Engineer,accountability
CLOUD_ENGINEER,SK941,0.0148,0.0148,Cloud Engineer,onboarding
CLOUD_ENGINEER,SK943,0.0222,0.0222,Cloud Engineer,goal setting
CLOUD_ENGINEER,SK944,0.0593,0.0593,Cloud Engineer,time management leadership
CLOUD_ENGINEER,SK948,0.2074,0.2074,Cloud Engineer,analytical thinking
CLOUD_ENGINEER,SK949,0.0148,0.0148,Cloud Engineer,system design
CLOUD_ENGINEER,SK950,0.1259,0.1259,Cloud Engineer,debugging skills
CLOUD_ENGINEER,SK952,0.0148,0.0148,Cloud Engineer,innovation
CLOUD_ENGINEER,SK953,0.0815,0.0815,Cloud Engineer,critical thinking
CLOUD_ENGINEER,SK969,0.0444,0.0444,Cloud Engineer,scalability planning
CLOUD_ENGINEER,SK970,0.0741,0.0741,Cloud Engineer,disaster recovery planning
CLOUD_ENGINEER,SK973,0.1852,0.1852,Cloud Engineer,agile methodology
CLOUD_ENGINEER,SK974,0.0296,0.0296,Cloud Engineer,scrum framework
CLOUD_ENGINEER,SK980,0.0148,0.0148,Cloud Engineer,backlog management
CLOUD_ENGINEER,SK982,0.0222,0.0222,Cloud Engineer,safe framework
CLOUD_ENGINEER,SK983,0.0444,0.0444,Cloud Engineer,lean methodology
CLOUD_ENGINEER,SK991,0.0222,0.0222,Cloud Engineer,quality assurance process
CLOUD_ENGINEER,SK995,0.0593,0.0593,Cloud Engineer,confluence
CLOUD_ENGINEER,SK996,0.0963,0.0963,Cloud Engineer,jira management
CLOUD_ENGINEER,SK1000,0.0222,0.0222,Cloud Engineer,monday.com
CLOUD_ENGINEER,SK1003,0.0148,0.0148,Cloud Engineer,requirements gathering
CLOUD_ENGINEER,SK1004,0.0444,0.0444,Cloud Engineer,product strategy
CLOUD_ENGINEER,SK1005,0.0148,0.0148,Cloud Engineer,customer empathy
CLOUD_ENGINEER,SK1009,0.0296,0.0296,Cloud Engineer,kpi definition
CLOUD_ENGINEER,SK1016,0.0296,0.0296,Cloud Engineer,digital transformation
CLOUD_ENGINEER,SK1017,0.0222,0.0222,Cloud Engineer,startup mindset
CLOUD_ENGINEER,SK1019,0.0667,0.0667,Cloud Engineer,business intelligence
CLOUD_ENGINEER,SK1021,0.0296,0.0296,Cloud Engineer,compliance management
CLOUD_ENGINEER,SK1022,0.0222,0.0222,Cloud Engineer,it governance
CLOUD_ENGINEER,SK1029,0.0519,0.0519,Cloud Engineer,aws developer associate
CLOUD_ENGINEER,SK1083,0.0222,0.0222,Cloud Engineer,aws data engineer associate
CLOUD_ENGINEER,SK1093,0.0222,0.0222,Cloud Engineer,itil foundation
CLOUD_PLATFORM_LEAD,SK001,1.0,1.0,Cloud Platform Lead,java
CLOUD_PLATFORM_LEAD,SK002,0.5,0.5,Cloud Platform Lead,javascript
CLOUD_PLATFORM_LEAD,SK003,1.0,1.0,Cloud Platform Lead,sql
CLOUD_PLATFORM_LEAD,SK004,1.0,1.0,Cloud Platform Lead,python
CLOUD_PLATFORM_LEAD,SK011,0.5,0.5,Cloud Platform Lead,infrastructure
CLOUD_PLATFORM_LEAD,SK024,0.5,0.5,Cloud Platform Lead,devops
CLOUD_PLATFORM_LEAD,SK029,1.0,1.0,Cloud Platform Lead,docker
CLOUD_PLATFORM_LEAD,SK039,0.5,0.5,Cloud Platform Lead,nosql
CLOUD_PLATFORM_LEAD,SK040,1.0,1.0,Cloud Platform Lead,software engineering
CLOUD_PLATFORM_LEAD,SK041,1.0,1.0,Cloud Platform Lead,software engineer
CLOUD_PLATFORM_LEAD,SK075,0.5,0.5,Cloud Platform Lead,rdbms
CLOUD_PLATFORM_LEAD,SK076,1.0,1.0,Cloud Platform Lead,node.js
CLOUD_PLATFORM_LEAD,SK077,0.5,0.5,Cloud Platform Lead,postgresql
CLOUD_PLATFORM_LEAD,SK085,0.5,0.5,Cloud Platform Lead,scala
CLOUD_PLATFORM_LEAD,SK101,0.5,0.5,Cloud Platform Lead,cloud services
CLOUD_PLATFORM_LEAD,SK112,1.0,1.0,Cloud Platform Lead,orchestration
CLOUD_PLATFORM_LEAD,SK118,1.0,1.0,Cloud Platform Lead,san
CLOUD_PLATFORM_LEAD,SK135,0.5,0.5,Cloud Platform Lead,testing
CLOUD_PLATFORM_LEAD,SK136,1.0,1.0,Cloud Platform Lead,cloud computing
CLOUD_PLATFORM_LEAD,SK161,1.0,1.0,Cloud Platform Lead,agile
CLOUD_PLATFORM_LEAD,SK174,1.0,1.0,Cloud Platform Lead,microsoft azure
CLOUD_PLATFORM_LEAD,SK181,1.0,1.0,Cloud Platform Lead,aws
CLOUD_PLATFORM_LEAD,SK285,1.0,1.0,Cloud Platform Lead,programming
CLOUD_PLATFORM_LEAD,SK438,0.5,0.5,Cloud Platform Lead,aws ecs
CLOUD_PLATFORM_LEAD,SK646,1.0,1.0,Cloud Platform Lead,kubernetes
CLOUD_PLATFORM_LEAD,SK882,1.0,1.0,Cloud Platform Lead,code review skills
CLOUD_PLATFORM_LEAD,SK909,1.0,1.0,Cloud Platform Lead,mentoring
CLOUD_PLATFORM_LEAD,SK911,1.0,1.0,Cloud Platform Lead,people management
CLOUD_PLATFORM_LEAD,SK917,0.5,0.5,Cloud Platform Lead,hiring and interviewing
CLOUD_PLATFORM_LEAD,SK973,1.0,1.0,Cloud Platform Lead,agile methodology
DATA_ENGINEER,SK001,0.2091,0.2091,Data Engineer,java
DATA_ENGINEER,SK002,0.0921,0.0921,Data Engineer,javascript
DATA_ENGINEER,SK003,0.695,0.695,Data Engineer,sql
DATA_ENGINEER,SK004,0.4128,0.4128,Data Engineer,python
DATA_ENGINEER,SK005,0.0493,0.0493,Data Engineer,css
DATA_ENGINEER,SK006,0.0618,0.0618,Data Engineer,html
DATA_ENGINEER,SK007,0.0655,0.0655,Data Engineer,mobile
DATA_ENGINEER,SK008,0.1685,0.1685,Data Engineer,mysql
DATA_ENGINEER,SK009,0.0959,0.0959,Data Engineer,git
DATA_ENGINEER,SK011,0.1631,0.1631,Data Engineer,infrastructure
DATA_ENGINEER,SK012,0.3613,0.3613,Data Engineer,database
DATA_ENGINEER,SK013,0.0823,0.0823,Data Engineer,rest
DATA_ENGINEER,SK015,0.0358,0.0358,Data Engineer,jquery
DATA_ENGINEER,SK016,0.1945,0.1945,Data Engineer,security
DATA_ENGINEER,SK017,0.0672,0.0672,Data Engineer,php
DATA_ENGINEER,SK018,0.0157,0.0157,Data Engineer,spring
DATA_ENGINEER,SK019,0.0314,0.0314,Data Engineer,json
DATA_ENGINEER,SK020,0.0986,0.0986,Data Engineer,linux
DATA_ENGINEER,SK021,0.0813,0.0813,Data Engineer,api
DATA_ENGINEER,SK022,0.0184,0.0184,Data Engineer,html5
DATA_ENGINEER,SK023,0.0585,0.0585,Data Engineer,xml
DATA_ENGINEER,SK024,0.0423,0.0423,Data Engineer,devops
DATA_ENGINEER,SK026,0.1587,0.1587,Data Engineer,web developer
DATA_ENGINEER,SK027,0.0439,0.0439,Data Engineer,debugging
DATA_ENGINEER,SK028,0.1939,0.1939,Data Engineer,problem solving
DATA_ENGINEER,SK029,0.0298,0.0298,Data Engineer,docker
DATA_ENGINEER,SK030,0.0114,0.0114,Data Engineer,j2ee
DATA_ENGINEER,SK031,0.1197,0.1197,Data Engineer,machine learning
DATA_ENGINEER,SK032,0.1138,0.1138,Data Engineer,oracle
DATA_ENGINEER,SK033,0.0303,0.0303,Data Engineer,ajax
DATA_ENGINEER,SK034,0.0731,0.0731,Data Engineer,algorithms
DATA_ENGINEER,SK035,0.0791,0.0791,Data Engineer,storage
DATA_ENGINEER,SK037,0.0385,0.0385,Data Engineer,mvc
DATA_ENGINEER,SK038,0.0612,0.0612,Data Engineer,team player
DATA_ENGINEER,SK039,0.0986,0.0986,Data Engineer,nosql
DATA_ENGINEER,SK040,0.0385,0.0385,Data Engineer,software engineering
DATA_ENGINEER,SK041,0.3153,0.3153,Data Engineer,software engineer
DATA_ENGINEER,SK042,0.0152,0.0152,Data Engineer,bootstrap
DATA_ENGINEER,SK043,0.221,0.221,Data Engineer,big data
DATA_ENGINEER,SK044,0.0395,0.0395,Data Engineer,data structures
DATA_ENGINEER,SK045,0.0737,0.0737,Data Engineer,information technology
DATA_ENGINEER,SK046,0.0303,0.0303,Data Engineer,soap
DATA_ENGINEER,SK047,0.0612,0.0612,Data Engineer,mongodb
DATA_ENGINEER,SK048,0.0152,0.0152,Data Engineer,wordpress
DATA_ENGINEER,SK049,0.0385,0.0385,Data Engineer,.net
DATA_ENGINEER,SK050,0.0477,0.0477,Data Engineer,written communication
DATA_ENGINEER,SK051,0.0103,0.0103,Data Engineer,maven
DATA_ENGINEER,SK052,0.019,0.019,Data Engineer,web development
DATA_ENGINEER,SK053,0.026,0.026,Data Engineer,laravel
DATA_ENGINEER,SK054,0.0168,0.0168,Data Engineer,oops
DATA_ENGINEER,SK056,0.0135,0.0135,Data Engineer,svn
DATA_ENGINEER,SK057,0.1625,0.1625,Data Engineer,network engineer
DATA_ENGINEER,SK058,0.059,0.059,Data Engineer,apache
DATA_ENGINEER,SK059,0.0125,0.0125,Data Engineer,web technologies
DATA_ENGINEER,SK060,0.1896,0.1896,Data Engineer,hadoop
DATA_ENGINEER,SK061,0.0818,0.0818,Data Engineer,windows
DATA_ENGINEER,SK063,0.0168,0.0168,Data Engineer,github
DATA_ENGINEER,SK064,0.052,0.052,Data Engineer,unix
DATA_ENGINEER,SK066,0.0157,0.0157,Data Engineer,php developer
DATA_ENGINEER,SK067,0.4772,0.4772,Data Engineer,business analyst
DATA_ENGINEER,SK068,0.1035,0.1035,Data Engineer,solution architect
DATA_ENGINEER,SK070,0.0265,0.0265,Data Engineer,android developer
DATA_ENGINEER,SK074,0.0108,0.0108,Data Engineer,fundamentals
DATA_ENGINEER,SK075,0.0325,0.0325,Data Engineer,rdbms
DATA_ENGINEER,SK077,0.0412,0.0412,Data Engineer,postgresql
DATA_ENGINEER,SK080,0.039,0.039,Data Engineer,technical skills
DATA_ENGINEER,SK081,0.0108,0.0108,Data Engineer,android sdk
DATA_ENGINEER,SK082,0.0146,0.0146,Data Engineer,rest api
DATA_ENGINEER,SK085,0.0731,0.0731,Data Engineer,scala
DATA_ENGINEER,SK086,0.0119,0.0119,Data Engineer,eclipse
DATA_ENGINEER,SK087,0.0173,0.0173,Data Engineer,messaging
DATA_ENGINEER,SK091,0.0244,0.0244,Data Engineer,artificial intelligence
DATA_ENGINEER,SK092,0.013,0.013,Data Engineer,codeigniter
DATA_ENGINEER,SK093,0.0173,0.0173,Data Engineer,cisco
DATA_ENGINEER,SK094,0.0336,0.0336,Data Engineer,oop
DATA_ENGINEER,SK095,0.084,0.084,Data Engineer,hardware
DATA_ENGINEER,SK096,0.0173,0.0173,Data Engineer,software developer
DATA_ENGINEER,SK099,0.0135,0.0135,Data Engineer,magento
DATA_ENGINEER,SK101,0.0249,0.0249,Data Engineer,cloud services
DATA_ENGINEER,SK102,0.2335,0.2335,Data Engineer,project manager
DATA_ENGINEER,SK105,0.0439,0.0439,Data Engineer,cassandra
DATA_ENGINEER,SK106,0.0672,0.0672,Data Engineer,hive
DATA_ENGINEER,SK107,0.1679,0.1679,Data Engineer,network
DATA_ENGINEER,SK108,0.0157,0.0157,Data Engineer,crm
DATA_ENGINEER,SK111,0.0287,0.0287,Data Engineer,project management
DATA_ENGINEER,SK115,0.065,0.065,Data Engineer,data mining
DATA_ENGINEER,SK117,0.2546,0.2546,Data Engineer,system administrator
DATA_ENGINEER,SK118,0.0255,0.0255,Data Engineer,san
DATA_ENGINEER,SK122,0.0607,0.0607,Data Engineer,software development
DATA_ENGINEER,SK123,0.0152,0.0152,Data Engineer,senior software engineer
DATA_ENGINEER,SK124,0.7086,0.7086,Data Engineer,data analyst
DATA_ENGINEER,SK126,0.0303,0.0303,Data Engineer,wan
DATA_ENGINEER,SK129,0.0553,0.0553,Data Engineer,data warehousing
DATA_ENGINEER,SK130,0.0108,0.0108,Data Engineer,telecom
DATA_ENGINEER,SK132,0.0753,0.0753,Data Engineer,networking
DATA_ENGINEER,SK135,0.2124,0.2124,Data Engineer,testing
DATA_ENGINEER,SK136,0.0163,0.0163,Data Engineer,cloud computing
DATA_ENGINEER,SK137,0.013,0.013,Data Engineer,ccna
DATA_ENGINEER,SK138,0.0146,0.0146,Data Engineer,hardware engineer
DATA_ENGINEER,SK139,0.0433,0.0433,Data Engineer,system engineer
DATA_ENGINEER,SK141,0.0163,0.0163,Data Engineer,forms
DATA_ENGINEER,SK144,0.0103,0.0103,Data Engineer,hosting
DATA_ENGINEER,SK145,0.0417,0.0417,Data Engineer,business analysis
DATA_ENGINEER,SK148,0.0807,0.0807,Data Engineer,business requirements
DATA_ENGINEER,SK149,0.0152,0.0152,Data Engineer,switching
DATA_ENGINEER,SK150,0.0108,0.0108,Data Engineer,perl
DATA_ENGINEER,SK152,0.0423,0.0423,Data Engineer,web services
DATA_ENGINEER,SK153,0.033,0.033,Data Engineer,data entry
DATA_ENGINEER,SK155,0.0163,0.0163,Data Engineer,gateway
DATA_ENGINEER,SK156,0.0271,0.0271,Data Engineer,routing
DATA_ENGINEER,SK157,0.0179,0.0179,Data Engineer,application development
DATA_ENGINEER,SK159,0.0195,0.0195,Data Engineer,protocols
DATA_ENGINEER,SK161,0.1392,0.1392,Data Engineer,agile
DATA_ENGINEER,SK162,0.0271,0.0271,Data Engineer,lan
DATA_ENGINEER,SK163,0.0228,0.0228,Data Engineer,data entry operator
DATA_ENGINEER,SK164,0.0276,0.0276,Data Engineer,consultant
DATA_ENGINEER,SK165,0.0217,0.0217,Data Engineer,firewall
DATA_ENGINEER,SK166,0.0558,0.0558,Data Engineer,coding
DATA_ENGINEER,SK167,0.0211,0.0211,Data Engineer,shell scripting
DATA_ENGINEER,SK168,0.013,0.013,Data Engineer,vpn
DATA_ENGINEER,SK169,0.013,0.013,Data Engineer,network configuration maintenance
DATA_ENGINEER,SK173,0.0293,0.0293,Data Engineer,dns
DATA_ENGINEER,SK174,0.0103,0.0103,Data Engineer,microsoft azure
DATA_ENGINEER,SK175,0.0287,0.0287,Data Engineer,hbase
DATA_ENGINEER,SK176,0.0271,0.0271,Data Engineer,sql database
DATA_ENGINEER,SK177,0.1203,0.1203,Data Engineer,data analysis
DATA_ENGINEER,SK181,0.1522,0.1522,Data Engineer,aws
DATA_ENGINEER,SK182,0.0975,0.0975,Data Engineer,configuration
DATA_ENGINEER,SK184,0.026,0.026,Data Engineer,technical requirements
DATA_ENGINEER,SK185,0.0108,0.0108,Data Engineer,elastic search
DATA_ENGINEER,SK187,0.0233,0.0233,Data Engineer,operating system
DATA_ENGINEER,SK192,0.2346,0.2346,Data Engineer,etl
DATA_ENGINEER,SK196,0.0119,0.0119,Data Engineer,microsoft technologies
DATA_ENGINEER,SK197,0.0265,0.0265,Data Engineer,windows server
DATA_ENGINEER,SK202,0.046,0.046,Data Engineer,installation
DATA_ENGINEER,SK204,0.0157,0.0157,Data Engineer,sqlite
DATA_ENGINEER,SK205,0.0293,0.0293,Data Engineer,design patterns
DATA_ENGINEER,SK206,0.0163,0.0163,Data Engineer,production support
DATA_ENGINEER,SK209,0.0146,0.0146,Data Engineer,network administrator
DATA_ENGINEER,SK217,0.1143,0.1143,Data Engineer,tableau
DATA_ENGINEER,SK223,0.0217,0.0217,Data Engineer,technical support engineer
DATA_ENGINEER,SK224,0.0179,0.0179,Data Engineer,authoring
DATA_ENGINEER,SK225,0.2584,0.2584,Data Engineer,it manager
DATA_ENGINEER,SK226,0.0363,0.0363,Data Engineer,use cases
DATA_ENGINEER,SK234,0.0401,0.0401,Data Engineer,database management
DATA_ENGINEER,SK239,0.1701,0.1701,Data Engineer,computer science
DATA_ENGINEER,SK241,0.0152,0.0152,Data Engineer,requirement gathering
DATA_ENGINEER,SK242,0.2703,0.2703,Data Engineer,data engineer
DATA_ENGINEER,SK244,0.0222,0.0222,Data Engineer,hdfs
DATA_ENGINEER,SK250,0.0195,0.0195,Data Engineer,dhcp
DATA_ENGINEER,SK253,0.1105,0.1105,Data Engineer,data analytics
DATA_ENGINEER,SK254,0.0379,0.0379,Data Engineer,information systems
DATA_ENGINEER,SK255,0.0211,0.0211,Data Engineer,computer engineering
DATA_ENGINEER,SK259,0.0125,0.0125,Data Engineer,system administration
DATA_ENGINEER,SK261,0.033,0.033,Data Engineer,jira
DATA_ENGINEER,SK263,0.0119,0.0119,Data Engineer,brd
DATA_ENGINEER,SK265,0.0276,0.0276,Data Engineer,android
DATA_ENGINEER,SK266,0.0282,0.0282,Data Engineer,functional requirements
DATA_ENGINEER,SK270,0.071,0.071,Data Engineer,dashboards
DATA_ENGINEER,SK271,0.1159,0.1159,Data Engineer,troubleshooting
DATA_ENGINEER,SK272,0.0596,0.0596,Data Engineer,database administrator
DATA_ENGINEER,SK273,0.1576,0.1576,Data Engineer,data visualization
DATA_ENGINEER,SK274,0.0168,0.0168,Data Engineer,pig
DATA_ENGINEER,SK275,0.0173,0.0173,Data Engineer,oozie
DATA_ENGINEER,SK277,0.0547,0.0547,Data Engineer,data science
DATA_ENGINEER,SK278,0.0179,0.0179,Data Engineer,triggers
DATA_ENGINEER,SK282,0.1842,0.1842,Data Engineer,implementation
DATA_ENGINEER,SK284,0.0249,0.0249,Data Engineer,user stories
DATA_ENGINEER,SK285,0.2004,0.2004,Data Engineer,programming
DATA_ENGINEER,SK288,0.0368,0.0368,Data Engineer,desktop engineer
DATA_ENGINEER,SK290,0.0265,0.0265,Data Engineer,operator
DATA_ENGINEER,SK295,0.0244,0.0244,Data Engineer,mentor
DATA_ENGINEER,SK296,0.0238,0.0238,Data Engineer,business process
DATA_ENGINEER,SK317,0.0125,0.0125,Data Engineer,matlab
DATA_ENGINEER,SK318,0.0146,0.0146,Data Engineer,vba
