job_uid,role_id,detected_domain,core_count,supporting_count,optional_count,generic_soft_count,domain_signal_count,total_skills
JOBS_000310,FE_DEV,FULLSTACK_ENGINEERING,3,4,12,1,9,29
JOBS_000311,MOBILE_DEV,MOBILE_ENGINEERING,3,1,5,0,7,16
JOBS_000312,BE_DEV,FULLSTACK_ENGINEERING,2,5,11,3,8,29
JOBS_000313,LEAD_FE_DEV,FULLSTACK_ENGINEERING,5,3,17,5,10,40
JOBS_000314,SENIOR_QA_AUTOMATION,QA_TESTING,2,1,22,5,2,32
JOBS_000315,SECURITY_ENGINEER,SECURITY,4,4,20,3,4,35
JOBS_000316,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,3,2,15,4,3,27
JOBS_000317,JR_BE_DEV,FULLSTACK_ENGINEERING,4,3,13,2,6,28
JOBS_000318,SENIOR_BE_DEV,FULLSTACK_ENGINEERING,1,4,32,7,6,50
JOBS_000319,SENIOR_QA_AUTOMATION,QA_TESTING,1,2,20,4,3,30
JOBS_000320,SENIOR_BE_DEV,FULLSTACK_ENGINEERING,0,3,26,11,2,42
JOBS_000321,SE_II,FULLSTACK_ENGINEERING,0,0,14,5,1,20
JOBS_000322,FE_DEV,FULLSTACK_ENGINEERING,4,3,16,5,4,32
JOBS_000323,SRE,DEVOPS_SRE,8,2,19,6,7,42
JOBS_000324,BE_DEV,FULLSTACK_ENGINEERING,4,4,11,6,4,29
JOBS_000325,BE_DEV,FULLSTACK_ENGINEERING,4,4,15,7,5,35
JOBS_000326,SENIOR_SRE,DEVOPS_SRE,0,0,17,4,4,25
JOBS_000327,DATA_ENGINEER,DATA_ENGINEERING,4,0,15,4,1,24
JOBS_000328,SRE,DEVOPS_SRE,7,2,21,3,5,38
JOBS_000329,SENIOR_BE_DEV,FULLSTACK_ENGINEERING,0,1,20,5,4,30
JOBS_000330,FE_DEV,FULLSTACK_ENGINEERING,4,4,6,4,3,21
JOBS_000331,SENIOR_DATA_ENGINEER,DATA_ENGINEERING,5,0,29,4,10,48
JOBS_000332,MOBILE_DEV,MOBILE_ENGINEERING,5,1,14,4,4,28
JOBS_000333,BE_DEV,FULLSTACK_ENGINEERING,2,3,15,3,2,25
JOBS_000334,QA_AUTOMATION_ENG,QA_TESTING,1,1,9,1,1,13
JOBS_000335,SENIOR_BE_DEV,FULLSTACK_ENGINEERING,1,4,12,5,5,27
JOBS_000336,QA_AUTOMATION_ENG,QA_TESTING,2,2,17,5,9,35
JOBS_000337,SENIOR_CLOUD_ENG,CLOUD_ENGINEERING,3,2,23,3,6,37
JOBS_000338,BE_DEV,FULLSTACK_ENGINEERING,0,0,8,0,5,13
JOBS_000339,QA_AUTOMATION_ENG,QA_TESTING,2,1,5,0,0,8
JOBS_000340,BE_DEV,FULLSTACK_ENGINEERING,4,5,22,3,6,40
JOBS_000341,SRE,DEVOPS_SRE,8,2,22,8,10,50
JOBS_000342,FE_DEV,FULLSTACK_ENGINEERING,2,3,8,2,2,17
JOBS_000343,BE_DEV,FULLSTACK_ENGINEERING,4,4,14,3,7,32
JOBS_000344,SRE,DEVOPS_SRE,1,1,9,4,3,18
JOBS_000345,MOBILE_DEV,MOBILE_ENGINEERING,3,2,8,1,7,21
JOBS_000346,BE_DEV,FULLSTACK_ENGINEERING,1,1,9,2,4,17
JOBS_000347,BE_DEV,FULLSTACK_ENGINEERING,1,1,7,2,3,14
JOBS_000348,FE_DEV,FULLSTACK_ENGINEERING,2,2,8,4,7,23
JOBS_000349,SENIOR_BE_DEV,FULLSTACK_ENGINEERING,0,0,10,4,2,16
JOBS_000350,QA_AUTOMATION_ENG,QA_TESTING,1,1,10,6,0,18
JOBS_000351,MOBILE_DEV,MOBILE_ENGINEERING,2,2,13,1,2,20
JOBS_000352,FE_DEV,FULLSTACK_ENGINEERING,4,4,22,4,8,42
JOBS_000353,FE_DEV,FULLSTACK_ENGINEERING,6,6,21,6,8,47
JOBS_000354,BE_DEV,FULLSTACK_ENGINEERING,4,7,22,6,10,49
JOBS_000355,BE_DEV,FULLSTACK_ENGINEERING,3,4,25,5,13,50
JOBS_000356,MOBILE_DEV,MOBILE_ENGINEERING,5,1,25,6,13,50
JOBS_000357,BE_DEV,FULLSTACK_ENGINEERING,1,2,12,3,4,22
JOBS_000358,FE_DEV,FULLSTACK_ENGINEERING,3,2,12,4,3,24
JOBS_000359,MOBILE_DEV,MOBILE_ENGINEERING,4,0,14,2,0,20
JOBS_000360,BE_DEV,FULLSTACK_ENGINEERING,2,1,16,4,6,29
JOBS_000361,BE_DEV,FULLSTACK_ENGINEERING,1,4,16,3,6,30
JOBS_000362,BE_DEV,FULLSTACK_ENGINEERING,3,5,20,3,5,36
JOBS_000363,SRE,DEVOPS_SRE,5,3,18,6,5,37
JOBS_000364,FE_DEV,FULLSTACK_ENGINEERING,4,3,5,3,4,19
JOBS_000365,CLOUD_ENGINEER,CLOUD_ENGINEERING,1,1,13,6,3,24
JOBS_000366,SRE,DEVOPS_SRE,6,3,22,3,2,36
JOBS_000367,MOBILE_DEV,MOBILE_ENGINEERING,4,0,7,5,0,16
JOBS_000368,MOBILE_DEV,MOBILE_ENGINEERING,1,0,3,1,0,5
JOBS_000369,BE_DEV,FULLSTACK_ENGINEERING,1,2,9,1,3,16
JOBS_000370,QA_AUTOMATION_ENG,QA_TESTING,2,2,12,4,0,20
JOBS_000371,JR_QA_ENG,QA_TESTING,1,0,4,1,1,7
JOBS_000372,BE_DEV,FULLSTACK_ENGINEERING,0,0,5,0,3,8
JOBS_000373,JR_BE_DEV,FULLSTACK_ENGINEERING,0,0,5,1,1,7
JOBS_000374,SENIOR_BE_DEV,FULLSTACK_ENGINEERING,0,5,13,5,5,28
JOBS_000375,STAFF_DATA_ENGINEER,DATA_ENGINEERING,5,1,15,3,8,32
JOBS_000376,FE_DEV,FULLSTACK_ENGINEERING,4,3,18,5,8,38
JOBS_000377,SENIOR_BE_DEV,FULLSTACK_ENGINEERING,0,4,24,6,11,45
JOBS_000378,MOBILE_DEV,MOBILE_ENGINEERING,6,3,27,6,4,46
JOBS_000379,JR_FE_DEV,FULLSTACK_ENGINEERING,1,2,2,1,4,10
JOBS_000380,MOBILE_DEV,MOBILE_ENGINEERING,2,1,10,0,2,15
JOBS_000381,SE_II,FULLSTACK_ENGINEERING,0,0,7,1,1,9
JOBS_000382,DATA_ENGINEER,DATA_ENGINEERING,0,0,4,1,0,5
JOBS_000383,FE_DEV,FULLSTACK_ENGINEERING,2,3,4,1,3,13
JOBS_000384,BE_DEV,FULLSTACK_ENGINEERING,1,1,6,0,4,12
JOBS_000385,BE_DEV,FULLSTACK_ENGINEERING,0,5,12,2,6,25
JOBS_000386,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,5,1,1,9
JOBS_000387,MOBILE_DEV,MOBILE_ENGINEERING,2,3,4,1,6,16
JOBS_000388,DATA_ENGINEER,DATA_ENGINEERING,1,0,2,2,0,5
JOBS_000389,UI_UX_DESIGNER,UI_UX_DESIGN,0,0,10,1,2,13
JOBS_000390,BE_DEV,FULLSTACK_ENGINEERING,0,2,11,2,7,22
JOBS_000391,BE_DEV,FULLSTACK_ENGINEERING,1,3,7,5,4,20
JOBS_000392,MOBILE_DEV,MOBILE_ENGINEERING,2,2,11,2,4,21
JOBS_000393,LEAD_FE_DEV,FULLSTACK_ENGINEERING,2,4,12,2,6,26
JOBS_000394,LEAD_FE_DEV,FULLSTACK_ENGINEERING,3,6,11,3,8,31
JOBS_000395,FE_DEV,FULLSTACK_ENGINEERING,2,2,4,0,3,11
JOBS_000396,SENIOR_FE_DEV,FULLSTACK_ENGINEERING,3,3,9,2,4,21
JOBS_000397,SRE,DEVOPS_SRE,9,2,28,4,7,50
JOBS_000398,FE_DEV,FULLSTACK_ENGINEERING,1,3,2,1,2,9
JOBS_000399,QA_AUTOMATION_ENG,QA_TESTING,1,0,11,3,0,15
JOBS_000400,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,4,1,23,6,2,36
JOBS_000401,BE_DEV,FULLSTACK_ENGINEERING,3,5,16,7,10,41
JOBS_000402,ML_RESEARCH_SCIENTIST,AI_ML,4,4,9,2,3,22
JOBS_000403,BE_DEV,FULLSTACK_ENGINEERING,1,2,16,3,10,32
JOBS_000404,SENIOR_FS_DEV,FULLSTACK_ENGINEERING,3,6,19,1,8,37
JOBS_000405,SENIOR_BE_DEV,FULLSTACK_ENGINEERING,2,3,20,4,8,37
JOBS_000406,STAFF_ENGINEER,FULLSTACK_ENGINEERING,0,0,21,2,6,29
JOBS_000407,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,3,0,12,2,0,17
JOBS_000408,SENIOR_FE_DEV,FULLSTACK_ENGINEERING,4,3,21,5,4,37
JOBS_000409,SENIOR_FE_DEV,FULLSTACK_ENGINEERING,3,4,14,5,11,37
JOBS_000410,SRE,DEVOPS_SRE,7,2,21,3,7,40
JOBS_000411,PRINCIPAL_DATA_ENGINEER,DATA_ENGINEERING,6,1,20,8,5,40
JOBS_000412,SENIOR_PROGRAM_MANAGER,FULLSTACK_ENGINEERING,0,1,15,7,7,30
JOBS_000413,BE_DEV,FULLSTACK_ENGINEERING,0,3,18,3,7,31
JOBS_000414,SENIOR_QA_AUTOMATION,QA_TESTING,2,4,15,5,3,29
JOBS_000415,SENIOR_FE_DEV,FULLSTACK_ENGINEERING,4,2,6,4,0,16
JOBS_000416,SENIOR_SRE,DEVOPS_SRE,0,0,7,3,0,10
JOBS_000417,BE_DEV,FULLSTACK_ENGINEERING,0,1,6,0,3,10
JOBS_000418,SENIOR_SECURITY_ENG,SECURITY,2,0,17,5,0,24
JOBS_000419,FE_DEV,FULLSTACK_ENGINEERING,3,2,12,1,4,22
JOBS_000420,BE_DEV,FULLSTACK_ENGINEERING,0,4,13,2,11,30
JOBS_000421,SENIOR_DATA_ENGINEER,DATA_ENGINEERING,2,4,12,4,10,32
JOBS_000422,DATA_ENGINEER,DATA_ENGINEERING,3,1,14,3,1,22
JOBS_000423,DATA_ENGINEER,DATA_ENGINEERING,5,1,19,3,8,36
JOBS_000424,QA_AUTOMATION_ENG,QA_TESTING,2,0,6,1,0,9
JOBS_000425,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,1,0,5,0,0,6
JOBS_000426,FE_DEV,FULLSTACK_ENGINEERING,3,3,13,1,1,21
JOBS_000427,BE_DEV,FULLSTACK_ENGINEERING,1,6,12,2,7,28
JOBS_000428,MOBILE_DEV,MOBILE_ENGINEERING,2,1,12,3,1,19
JOBS_000429,BE_DEV,FULLSTACK_ENGINEERING,3,0,4,0,10,17
JOBS_000430,SENIOR_BE_DEV,FULLSTACK_ENGINEERING,1,5,21,9,9,45
JOBS_000431,SRE,DEVOPS_SRE,6,2,20,5,6,39
JOBS_000432,SENIOR_DATA_ENGINEER,DATA_ENGINEERING,1,2,18,6,10,37
JOBS_000433,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,1,0,9,3,1,14
JOBS_000434,FE_DEV,FULLSTACK_ENGINEERING,1,4,9,2,2,18
JOBS_000435,QA_AUTOMATION_ENG,QA_TESTING,3,5,15,6,4,33
JOBS_000436,QA_AUTOMATION_ENG,QA_TESTING,1,0,2,6,1,10
JOBS_000437,QA_AUTOMATION_ENG,QA_TESTING,1,0,2,2,0,5
JOBS_000438,SRE,DEVOPS_SRE,6,1,17,6,5,35
JOBS_000439,BE_DEV,FULLSTACK_ENGINEERING,2,0,3,0,3,8
JOBS_000440,FE_DEV,FULLSTACK_ENGINEERING,2,3,5,2,4,16
JOBS_000441,BE_DEV,FULLSTACK_ENGINEERING,1,3,7,1,2,14
JOBS_000442,MOBILE_DEV,MOBILE_ENGINEERING,2,0,9,1,0,12
JOBS_000443,MOBILE_DEV,MOBILE_ENGINEERING,4,1,9,1,2,17
JOBS_000444,FE_DEV,FULLSTACK_ENGINEERING,0,2,4,0,2,8
JOBS_000445,SENIOR_MOBILE_DEV,MOBILE_ENGINEERING,1,0,9,3,1,14
JOBS_000446,SENIOR_MOBILE_DEV,MOBILE_ENGINEERING,4,1,9,1,3,18
JOBS_000447,UI_UX_DESIGNER,UI_UX_DESIGN,0,0,2,3,0,5
JOBS_000448,SENIOR_QA_AUTOMATION,QA_TESTING,2,0,6,1,1,10
JOBS_000449,STAFF_MOBILE_DEV,MOBILE_ENGINEERING,1,0,9,4,1,15
JOBS_000450,BE_DEV,FULLSTACK_ENGINEERING,1,4,14,4,6,29
JOBS_000451,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,2,0,17,5,3,27
JOBS_000452,DATA_ENGINEER,DATA_ENGINEERING,2,1,22,5,12,42
JOBS_000453,SENIOR_QA_AUTOMATION,QA_TESTING,1,2,20,7,1,31
JOBS_000454,BE_DEV,FULLSTACK_ENGINEERING,1,3,13,5,6,28
JOBS_000455,FE_DEV,FULLSTACK_ENGINEERING,1,2,6,0,1,10
JOBS_000456,SENIOR_BE_DEV,FULLSTACK_ENGINEERING,3,1,6,2,1,13
JOBS_000457,MOBILE_DEV,MOBILE_ENGINEERING,3,0,10,2,1,16
JOBS_000458,BE_DEV,FULLSTACK_ENGINEERING,1,4,13,3,1,22
JOBS_000459,FE_DEV,FULLSTACK_ENGINEERING,3,0,9,2,1,15
JOBS_000460,SENIOR_QA_AUTOMATION,QA_TESTING,1,0,10,3,1,15
JOBS_000461,SENIOR_BE_DEV,FULLSTACK_ENGINEERING,0,0,11,1,4,16
JOBS_000462,UI_UX_DESIGNER,UI_UX_DESIGN,0,2,5,3,3,13
JOBS_000463,BE_DEV,FULLSTACK_ENGINEERING,0,2,10,3,2,17
JOBS_000464,FE_DEV,FULLSTACK_ENGINEERING,2,2,11,4,1,20
JOBS_000465,BE_DEV,FULLSTACK_ENGINEERING,2,3,23,4,6,38
JOBS_000466,SENIOR_BE_DEV,FULLSTACK_ENGINEERING,4,3,17,6,7,37
JOBS_000467,FE_DEV,FULLSTACK_ENGINEERING,4,5,13,2,8,32
JOBS_000468,SENIOR_PROGRAM_MANAGER,FULLSTACK_ENGINEERING,0,0,16,4,2,22
JOBS_000469,SENIOR_BE_DEV,FULLSTACK_ENGINEERING,0,4,21,6,11,42
JOBS_000470,SENIOR_FE_DEV,FULLSTACK_ENGINEERING,3,2,18,3,2,28
JOBS_000471,BE_DEV,FULLSTACK_ENGINEERING,3,3,14,4,4,28
JOBS_000472,SRE,DEVOPS_SRE,2,1,8,0,0,11
JOBS_000473,SRE,DEVOPS_SRE,5,1,10,2,5,23
JOBS_000474,BE_DEV,FULLSTACK_ENGINEERING,4,4,12,3,4,27
JOBS_000475,JR_BE_DEV,FULLSTACK_ENGINEERING,2,3,8,0,9,22
JOBS_000476,QA_AUTOMATION_ENG,QA_TESTING,2,4,12,7,4,29
JOBS_000477,SRE,DEVOPS_SRE,9,2,13,1,4,29
JOBS_000478,BE_DEV,FULLSTACK_ENGINEERING,0,0,12,3,4,19
JOBS_000479,SENIOR_BE_DEV,FULLSTACK_ENGINEERING,0,1,11,3,2,17
JOBS_000480,UI_UX_DESIGNER,UI_UX_DESIGN,0,0,13,1,3,17
JOBS_000481,SENIOR_PROGRAM_MANAGER,FULLSTACK_ENGINEERING,0,0,16,4,6,26
JOBS_000482,SENIOR_BE_DEV,FULLSTACK_ENGINEERING,0,3,15,5,4,27
JOBS_000483,DATA_ENGINEER,DATA_ENGINEERING,1,1,3,1,3,9
JOBS_000484,FE_DEV,FULLSTACK_ENGINEERING,3,2,12,1,2,20
JOBS_000485,DATA_ENGINEER,DATA_ENGINEERING,7,1,21,3,5,37
JOBS_000486,SRE,DEVOPS_SRE,5,0,7,1,0,13
JOBS_000487,MOBILE_DEV,MOBILE_ENGINEERING,4,1,9,1,0,15
JOBS_000488,SENIOR_BE_DEV,FULLSTACK_ENGINEERING,4,6,17,4,8,39
JOBS_000489,UI_UX_DESIGNER,UI_UX_DESIGN,0,0,6,3,0,9
JOBS_000490,STAFF_BE_DEV,FULLSTACK_ENGINEERING,5,5,22,5,6,43
JOBS_000491,QA_AUTOMATION_ENG,QA_TESTING,2,2,10,3,1,18
JOBS_000492,SENIOR_PROGRAM_MANAGER,FULLSTACK_ENGINEERING,0,0,26,5,5,36
JOBS_000493,FE_DEV,FULLSTACK_ENGINEERING,4,6,16,6,4,36
JOBS_000494,DATA_ENGINEER,DATA_ENGINEERING,0,0,15,5,3,23
JOBS_000495,FE_DEV,FULLSTACK_ENGINEERING,3,3,10,0,7,23
JOBS_000496,DATA_ENGINEER,DATA_ENGINEERING,6,0,13,6,3,28
JOBS_000497,BE_DEV,FULLSTACK_ENGINEERING,0,3,11,0,4,18
JOBS_000498,FE_DEV,FULLSTACK_ENGINEERING,4,3,5,1,6,19
JOBS_000499,MOBILE_DEV,MOBILE_ENGINEERING,5,2,11,1,3,22
JOBS_000500,FE_DEV,FULLSTACK_ENGINEERING,2,3,3,0,1,9
JOBS_000501,BE_DEV,FULLSTACK_ENGINEERING,0,3,10,0,6,19
JOBS_000502,FE_DEV,FULLSTACK_ENGINEERING,4,2,4,1,3,14
JOBS_000503,MOBILE_DEV,MOBILE_ENGINEERING,3,2,7,1,0,13
JOBS_000504,SENIOR_SE,FULLSTACK_ENGINEERING,0,0,17,6,1,24
JOBS_000505,SENIOR_FE_DEV,FULLSTACK_ENGINEERING,5,3,13,4,3,28
JOBS_000506,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,3,2,17,4,2,28
JOBS_000507,QA_AUTOMATION_ENG,QA_TESTING,1,0,9,3,0,13
JOBS_000508,SENIOR_FE_DEV,FULLSTACK_ENGINEERING,5,3,8,3,8,27
JOBS_000509,SENIOR_FE_DEV,FULLSTACK_ENGINEERING,4,3,15,4,2,28
JOBS_000510,SRE,DEVOPS_SRE,0,0,13,3,1,17
JOBS_000511,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,4,0,16,5,0,25
JOBS_000512,BE_DEV,FULLSTACK_ENGINEERING,4,5,21,6,5,41
JOBS_000513,SENIOR_MOBILE_DEV,MOBILE_ENGINEERING,2,1,12,3,1,19
JOBS_000514,ML_RESEARCH_SCIENTIST,AI_ML,0,1,14,5,3,23
JOBS_000515,SRE,DEVOPS_SRE,5,4,15,2,2,28
JOBS_000516,MOBILE_DEV,MOBILE_ENGINEERING,3,0,15,6,0,24
JOBS_000517,QA_AUTOMATION_ENG,QA_TESTING,1,2,17,6,1,27
JOBS_000518,SENIOR_FE_DEV,FULLSTACK_ENGINEERING,2,2,11,2,4,21
JOBS_000519,SENIOR_BE_DEV,FULLSTACK_ENGINEERING,2,3,16,4,5,30
JOBS_000520,FE_DEV,FULLSTACK_ENGINEERING,2,4,12,4,7,29
JOBS_000521,SENIOR_MOBILE_DEV,MOBILE_ENGINEERING,2,2,20,3,0,27
JOBS_000522,BE_DEV,FULLSTACK_ENGINEERING,2,5,17,4,10,38
JOBS_000523,FE_DEV,FULLSTACK_ENGINEERING,3,3,1,0,2,9
JOBS_000524,BE_DEV,FULLSTACK_ENGINEERING,1,2,13,2,2,20
JOBS_000525,QA_AUTOMATION_ENG,QA_TESTING,1,0,2,1,1,5
JOBS_000526,SENIOR_FE_DEV,FULLSTACK_ENGINEERING,2,2,19,6,2,31
JOBS_000527,SENIOR_FE_DEV,FULLSTACK_ENGINEERING,3,4,27,6,6,46
JOBS_000528,QA_AUTOMATION_ENG,QA_TESTING,0,1,5,1,2,9
JOBS_000529,SENIOR_SRE,DEVOPS_SRE,2,1,27,9,6,45
JOBS_000530,SENIOR_BE_DEV,FULLSTACK_ENGINEERING,1,5,24,7,6,43
JOBS_000531,JR_QA_ENG,QA_TESTING,0,1,2,3,1,7
JOBS_000532,FE_DEV,FULLSTACK_ENGINEERING,1,5,9,1,6,22
JOBS_000533,BE_DEV,FULLSTACK_ENGINEERING,1,4,7,2,7,21
JOBS_000534,STAFF_DATA_ENGINEER,DATA_ENGINEERING,0,2,7,0,8,17
JOBS_000535,JR_QA_ENG,QA_TESTING,1,0,10,5,1,17
JOBS_000536,FE_DEV,FULLSTACK_ENGINEERING,3,4,9,2,2,20
JOBS_000537,SENIOR_QA_AUTOMATION,QA_TESTING,0,2,10,2,2,16
JOBS_000538,FE_DEV,FULLSTACK_ENGINEERING,3,3,6,0,3,15
JOBS_000539,BE_DEV,FULLSTACK_ENGINEERING,1,1,7,0,4,13
JOBS_000540,FE_DEV,FULLSTACK_ENGINEERING,4,3,11,4,8,30
JOBS_000541,SENIOR_QA_AUTOMATION,QA_TESTING,2,1,12,4,4,23
JOBS_000542,BE_DEV,FULLSTACK_ENGINEERING,6,4,24,5,9,48
JOBS_000543,BE_DEV,FULLSTACK_ENGINEERING,0,4,12,2,6,24
JOBS_000544,BE_DEV,FULLSTACK_ENGINEERING,5,6,12,2,7,32
JOBS_000545,SENIOR_MOBILE_DEV,MOBILE_ENGINEERING,2,0,15,6,0,23
JOBS_000546,SE_II,FULLSTACK_ENGINEERING,0,0,3,2,0,5
JOBS_000547,SENIOR_SRE,DEVOPS_SRE,0,0,14,7,0,21
JOBS_000548,QA_AUTOMATION_ENG,QA_TESTING,1,0,7,2,0,10
JOBS_000549,SENIOR_FE_DEV,FULLSTACK_ENGINEERING,2,3,12,4,5,26
JOBS_000550,SENIOR_BE_DEV,FULLSTACK_ENGINEERING,1,3,16,2,6,28
JOBS_000551,BE_DEV,FULLSTACK_ENGINEERING,0,1,13,5,7,26
JOBS_000552,FE_DEV,FULLSTACK_ENGINEERING,4,2,14,5,5,30
JOBS_000553,MOBILE_DEV,MOBILE_ENGINEERING,5,1,16,3,5,30
JOBS_000554,CLOUD_ENGINEER,CLOUD_ENGINEERING,1,0,16,2,4,23
JOBS_000555,SRE,DEVOPS_SRE,1,1,12,5,6,25
JOBS_000556,SECURITY_ENGINEER,SECURITY,2,3,12,3,5,25
JOBS_000557,QA_AUTOMATION_ENG,QA_TESTING,0,2,7,2,3,14
JOBS_000558,DATA_ENGINEER,DATA_ENGINEERING,7,0,19,2,8,36
JOBS_000559,SENIOR_QA_AUTOMATION,QA_TESTING,1,3,13,3,7,27
JOBS_000560,DATA_ENGINEER,DATA_ENGINEERING,0,0,12,1,4,17
JOBS_000561,SENIOR_BE_DEV,FULLSTACK_ENGINEERING,0,3,29,6,9,47
JOBS_000562,SRE,DEVOPS_SRE,8,3,15,1,4,31
JOBS_000563,QA_AUTOMATION_ENG,QA_TESTING,1,4,12,3,8,28
JOBS_000564,SENIOR_QA_AUTOMATION,QA_TESTING,2,1,17,3,0,23
JOBS_000565,QA_AUTOMATION_ENG,QA_TESTING,1,2,10,4,1,18
JOBS_000566,SENIOR_SRE,DEVOPS_SRE,7,1,14,6,1,29
JOBS_000567,SENIOR_UI_UX_DESIGNER,UI_UX_DESIGN,0,0,7,2,2,11
JOBS_000568,FE_DEV,FULLSTACK_ENGINEERING,4,2,8,1,2,17
JOBS_000569,BE_DEV,FULLSTACK_ENGINEERING,1,3,6,4,6,20
JOBS_000570,QA_AUTOMATION_ENG,QA_TESTING,1,1,1,2,1,6
JOBS_000571,BE_DEV,FULLSTACK_ENGINEERING,2,2,3,3,1,11
JOBS_000572,SENIOR_MOBILE_DEV,MOBILE_ENGINEERING,3,1,16,3,4,27
JOBS_000573,QA_AUTOMATION_ENG,QA_TESTING,2,2,1,3,1,9
JOBS_000574,SENIOR_MOBILE_DEV,MOBILE_ENGINEERING,4,2,15,3,5,29
JOBS_000575,LEAD_BE_DEV,FULLSTACK_ENGINEERING,2,0,6,5,1,14
JOBS_000576,SENIOR_SRE,DEVOPS_SRE,8,1,26,5,10,50
JOBS_000577,QA_AUTOMATION_ENG,QA_TESTING,1,1,8,3,1,14
JOBS_000578,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,3,0,17,5,1,26
JOBS_000579,DATA_ENGINEER,DATA_ENGINEERING,6,1,18,4,5,34
JOBS_000580,FE_DEV,FULLSTACK_ENGINEERING,3,2,11,3,4,23
JOBS_000581,QA_AUTOMATION_ENG,QA_TESTING,1,1,5,5,1,13
JOBS_000582,SENIOR_QA_AUTOMATION,QA_TESTING,1,2,15,8,2,28
JOBS_000583,SENIOR_BE_DEV,FULLSTACK_ENGINEERING,0,2,13,4,7,26
JOBS_000584,DATA_ENGINEER,DATA_ENGINEERING,1,0,31,8,4,44
JOBS_000585,SENIOR_DATA_SCIENTIST,DATA_SCIENCE,5,3,15,5,6,34
JOBS_000586,SENIOR_FE_DEV,FULLSTACK_ENGINEERING,3,3,9,6,3,24
JOBS_000587,SENIOR_BE_DEV,FULLSTACK_ENGINEERING,2,1,11,5,3,22
JOBS_000588,SENIOR_BE_DEV,FULLSTACK_ENGINEERING,4,4,14,2,4,28
JOBS_000589,QA_AUTOMATION_ENG,QA_TESTING,1,1,2,1,0,5
JOBS_000590,FE_DEV,FULLSTACK_ENGINEERING,4,6,7,3,3,23
JOBS_000591,BE_DEV,FULLSTACK_ENGINEERING,2,5,4,2,4,17
JOBS_000592,SENIOR_BE_DEV,FULLSTACK_ENGINEERING,2,2,12,7,2,25
JOBS_000593,BE_DEV,FULLSTACK_ENGINEERING,1,2,17,2,5,27
JOBS_000594,SENIOR_SRE,DEVOPS_SRE,0,0,9,3,3,15
JOBS_000595,FE_DEV,FULLSTACK_ENGINEERING,4,3,10,4,3,24
JOBS_000596,DATA_ENGINEER,DATA_ENGINEERING,3,0,9,2,4,18
JOBS_000597,SENIOR_BE_DEV,FULLSTACK_ENGINEERING,1,4,23,6,5,39
JOBS_000598,SENIOR_MOBILE_DEV,MOBILE_ENGINEERING,0,0,11,5,2,18
JOBS_000599,PROGRAM_MANAGER,FULLSTACK_ENGINEERING,0,0,28,1,3,32
JOBS_000600,BE_DEV,FULLSTACK_ENGINEERING,0,0,5,2,1,8
JOBS_000601,QA_AUTOMATION_ENG,QA_TESTING,2,0,12,2,2,18
JOBS_000602,BE_DEV,FULLSTACK_ENGINEERING,3,2,19,4,5,33
JOBS_000603,MOBILE_DEV,MOBILE_ENGINEERING,2,1,17,0,2,22
JOBS_000604,SRE,DEVOPS_SRE,6,2,20,0,4,32
JOBS_000605,FE_DEV,FULLSTACK_ENGINEERING,3,5,11,2,2,23
JOBS_000606,ML_RESEARCH_SCIENTIST,AI_ML,0,0,9,3,4,16
JOBS_000607,FE_DEV,FULLSTACK_ENGINEERING,3,2,16,1,2,24
JOBS_000608,UI_UX_DESIGNER,UI_UX_DESIGN,0,0,9,2,1,12
JOBS_000609,SRE,DEVOPS_SRE,6,2,12,3,3,26
JOBS_000610,BE_DEV,FULLSTACK_ENGINEERING,1,4,17,3,6,31
JOBS_000611,JR_PROJECT_MANAGER,PROJECT_MANAGEMENT,4,0,18,5,2,29
JOBS_000612,SENIOR_BE_DEV,FULLSTACK_ENGINEERING,3,0,11,6,1,21
JOBS_000613,QA_AUTOMATION_ENG,QA_TESTING,1,0,3,1,0,5
JOBS_000614,SRE,DEVOPS_SRE,0,0,19,5,4,28
JOBS_000615,BE_DEV,FULLSTACK_ENGINEERING,1,4,28,6,6,45
JOBS_000616,BE_DEV,FULLSTACK_ENGINEERING,2,7,6,1,6,22
JOBS_000617,FE_DEV,FULLSTACK_ENGINEERING,2,1,4,1,2,10
JOBS_000618,SRE,DEVOPS_SRE,0,0,14,7,3,24
JOBS_000619,FE_DEV,FULLSTACK_ENGINEERING,2,2,13,4,9,30
JOBS_000620,BE_DEV,FULLSTACK_ENGINEERING,2,2,23,4,13,44
JOBS_000621,DATA_ENGINEER,DATA_ENGINEERING,4,1,10,5,1,21
JOBS_000622,SENIOR_DATA_ENGINEER,DATA_ENGINEERING,6,2,22,3,17,50
JOBS_000623,SENIOR_BE_DEV,FULLSTACK_ENGINEERING,2,5,23,7,7,44
JOBS_000624,UI_UX_DESIGNER,UI_UX_DESIGN,0,0,6,1,0,7
